genetic_id	chromosome	alpha_leave_out	delta_from_full
I4419.AG	15	0.026858935980803737	-0.0011534434822882862
I4419.AG	16	0.028609338010144852	0.0005969585470528282
I4419.AG	17	0.028657854779034344	0.0006454753159423204
I4419.AG	18	0.028718751864705273	0.0007063724016132499
I4419.AG	19	0.028291974415888408	0.0002795949527963845
I4419.AG	20	0.028354569997079353	0.0003421905339873292
I4419.AG	21	0.028605012884088465	0.0005926334209964412
I4419.AG	22	0.028614918502439468	0.0006025390393474446
GER003_d.AG	1	0.0768818074278056	-0.00018390016777901363
GER003_d.AG	2	0.07986402516730524	0.002798317571720624
GER003_d.AG	3	0.08155408192065082	0.0044883743250661995
GER003_d.AG	4	0.07904938415797694	0.001983676562392317
GER003_d.AG	5	0.07655834056441142	-0.0005073670311731976
GER003_d.AG	6	0.07593212546156541	-0.0011335821340192065
GER003_d.AG	7	0.079765956451812	0.002700248856227383
GER003_d.AG	8	0.07347755322949982	-0.0035881543660847975
GER003_d.AG	9	0.07260204394528195	-0.0044636636503026655
GER003_d.AG	10	0.082827579575353	0.005761871979768379
GER003_d.AG	11	0.07589143151044292	-0.0011742760851417011
GER003_d.AG	12	0.07193421583138991	-0.005131491764194709
GER003_d.AG	13	0.07200859698088996	-0.00505711061469466
GER003_d.AG	14	0.08084570871641968	0.0037800011208350554
GER003_d.AG	15	0.06885749241147593	-0.008208215184108691
GER003_d.AG	16	0.08182220955961059	0.0047565019640259665
GER003_d.AG	17	0.07802917608984541	0.0009634684942607941
GER003_d.AG	18	0.07743827783181577	0.0003725702362311484
GER003_d.AG	19	0.07809799733094334	0.001032289735358724
GER003_d.AG	20	0.07773131200531501	0.0006656044097303887
GER003_d.AG	21	0.07886727876642001	0.0018015711708353893
GER003_d.AG	22	0.07558439438194278	-0.0014813132136418383
cambridgeshire47.SG	1	0.0377615148752006	-0.002078593969838942
cambridgeshire47.SG	2	0.04204334512427848	0.002203236279238935
cambridgeshire47.SG	3	0.04105893439273093	0.001218825547691385
cambridgeshire47.SG	4	0.03805665133008287	-0.0017834575149566767
cambridgeshire47.SG	5	0.041315933473814404	0.0014758246287748591
cambridgeshire47.SG	6	0.03780710194833289	-0.0020330068967066572
cambridgeshire47.SG	7	0.04273068393747335	0.002890575092433803
cambridgeshire47.SG	8	0.040587360971851213	0.0007472521268116691
cambridgeshire47.SG	9	0.03657415463647618	-0.0032659542085633625
cambridgeshire47.SG	10	0.03968811739231741	-0.0001519914527221347
cambridgeshire47.SG	11	0.04014128073911077	0.0003011718940712227
