genetic_id	block	alpha_leave_out	delta_from_full
F6-620.AG.BY.AA	47	0.04173166299291923	0.00038562862774549345
F6-620.AG.BY.AA	48	0.04286394517695621	0.0015179108117824719
F6-620.AG.BY.AA	49	0.04182793228937095	0.0004818979241972138
Oase1_d.AG.BY.AA	0	0.09808224418975747	0.00010400697812269766
Oase1_d.AG.BY.AA	1	0.09615604334527655	-0.001822193866358221
Oase1_d.AG.BY.AA	2	0.10070893070615602	0.0027306934945212497
Oase1_d.AG.BY.AA	3	0.10182500204354371	0.003846764831908933
Oase1_d.AG.BY.AA	4	0.10107811569700541	0.003099878485370633
Oase1_d.AG.BY.AA	5	0.09768274433608116	-0.00029549287555361015
Oase1_d.AG.BY.AA	6	0.09914555011534991	0.0011673129037151342
Oase1_d.AG.BY.AA	7	0.09829093739698046	0.00031270018534568234
Oase1_d.AG.BY.AA	8	0.09115524957571948	-0.006822987635915295
Oase1_d.AG.BY.AA	9	0.10132795015787788	0.0033497129462431025
Oase1_d.AG.BY.AA	10	0.09497423682913303	-0.0030040003825017453
Oase1_d.AG.BY.AA	11	0.0981264769016187	0.00014823968998392556
Oase1_d.AG.BY.AA	12	0.0931909289188348	-0.004787308292799969
Oase1_d.AG.BY.AA	13	0.09588331435120485	-0.002094922860429921
Oase1_d.AG.BY.AA	14	0.09890588695681453	0.0009276497451797538
Oase1_d.AG.BY.AA	15	0.10105961351875754	0.0030813763071227684
Oase1_d.AG.BY.AA	16	0.09381045951327366	-0.0041677776983611164
Oase1_d.AG.BY.AA	17	0.09748631113674587	-0.0004919260748889043
Oase1_d.AG.BY.AA	18	0.09475669915130977	-0.003221538060325005
Oase1_d.AG.BY.AA	19	0.09865992522985699	0.0006816880182222151
Oase1_d.AG.BY.AA	20	0.10246852512648036	0.004490287914845584
Oase1_d.AG.BY.AA	21	0.09810662376179007	0.00012838655015529055
Oase1_d.AG.BY.AA	22	0.10106252103052568	0.0030842838188909066
Oase1_d.AG.BY.AA	23	0.10051103248764767	0.0025327952760128974
Oase1_d.AG.BY.AA	24	0.09775734186400088	-0.00022089534763389262
Oase1_d.AG.BY.AA	25	0.09647739296996871	-0.0015008442416660633
Oase1_d.AG.BY.AA	26	0.09866090951426126	0.0006826723026264886
Oase1_d.AG.BY.AA	27	0.0960143787541128	-0.0019638584575219775
Oase1_d.AG.BY.AA	28	0.08783295411205591	-0.010145283099578864
Oase1_d.AG.BY.AA	29	0.10153748011952307	0.0035592429078882964
Oase1_d.AG.BY.AA	30	0.10037317064126558	0.002394933429630805
Oase1_d.AG.BY.AA	31	0.09969221052167762	0.0017139733100428461
Oase1_d.AG.BY.AA	32	0.1000451508425456	0.002066913630910827
Oase1_d.AG.BY.AA	33	0.10156414969331047	0.003585912481675696
Oase1_d.AG.BY.AA	34	0.09849384494312424	0.0005156077314894675
Oase1_d.AG.BY.AA	35	0.09083727809123837	-0.0071409591203964035
Oase1_d.AG.BY.AA	36	0.09778826753548679	-0.000189969676147983
Oase1_d.AG.BY.AA	37	0.0979644297952532	-1.3807416381572679e-05
Oase1_d.AG.BY.AA	38	0.10068128359450956	0.002703046382874788
Oase1_d.AG.BY.AA	39	0.09549145636075154	-0.002486780850883233
Oase1_d.AG.BY.AA	40	0.09357422372177623	-0.004404013489858541
Oase1_d.AG.BY.AA	41	0.1020554988643434	0.004077261652708622
Oase1_d.AG.BY.AA	42	0.09832791740807531	0.0003496801964405355
Oase1_d.AG.BY.AA	43	0.09886066184917186	0.0008824246375370853
Oase1_d.AG.BY.AA	44	0.09795290088232553	-2.533632930924734e-05
Oase1_d.AG.BY.AA	45	0.09656724023660812	-0.0014109969750266543
Oase1_d.AG.BY.AA	46	0.09692058185312494	-0.0010576553585098375
Oase1_d.AG.BY.AA	47	0.09661456132285806	-0.0013636758887767136
Oase1_d.AG.BY.AA	48	0.10259435719138392	0.004616119979749145
Oase1_d.AG.BY.AA	49	0.09958480851388576	0.0016065713022509892
SB605.SG	0	0.044183905084915744	0.0002668901405386767
SB605.SG	1	0.044219795854816495	0.00030278091043942773
SB605.SG	2	0.04521437725880987	0.0012973623144328025
SB605.SG	3	0.042737786128166894	-0.0011792288162101733
SB605.SG	4	0.04373320535311233	-0.00018380959126473861
SB605.SG	5	0.04404826194241002	0.00013124699803295642
SB605.SG	6	0.04371288634954567	-0.00020412859483139728
SB605.SG	7	0.04514002304548284	0.0012230081011057742
SB605.SG	8	0.042435223520778005	-0.0014817914235990617
SB605.SG	9	0.04272733348043244	-0.0011896814639446238
SB605.SG	10	0.04424721636221091	0.0003302014178338461
SB605.SG	11	0.04221797426384224	-0.0016990406805348288
SB605.SG	12	0.0425269763682691	-0.00139003857610797
SB605.SG	13	0.04299091452597128	-0.0009261004184057883
SB605.SG	14	0.04252385232181806	-0.0013931626225590077
SB605.SG	15	0.04486964111931167	0.0009526261749346066
SB605.SG	16	0.044141494908580985	0.00022447996420391775
SB605.SG	17	0.04473658507622347	0.0008195701318464005
SB605.SG	18	0.0431670482277869	-0.0007499667165901669
SB605.SG	19	0.04409717957693474	0.0001801646325576764
SB605.SG	20	0.04317759215057625	-0.0007394227938008202
SB605.SG	21	0.0432516111035095	-0.000665403840867565
SB605.SG	22	0.04469685118867924	0.0007798362443021747
SB605.SG	23	0.04434177073926848	0.00042475579489141546
SB605.SG	24	0.043180349283754305	-0.0007366656606227623
SB605.SG	25	0.043986810896433165	6.979595205609812e-05
SB605.SG	26	0.04413852910099709	0.00022151415662002155
SB605.SG	27	0.04223199556541805	-0.0016850193789590198
SB605.SG	28	0.04320172729543217	-0.0007152876489448998
SB605.SG	29	0.04469511834582274	0.0007781034014456706
SB605.SG	30	0.04415242882753912	0.0002354138831620542
SB605.SG	31	0.04451910087658616	0.0006020859322090899
SB605.SG	32	0.04332924470243588	-0.0005877702419411837
SB605.SG	33	0.04451019206513197	0.0005931771207549064
SB605.SG	34	0.04459199756239303	0.0006749826180159624
SB605.SG	35	0.044269313026614715	0.00035229808223764814
SB605.SG	36	0.04479697564541786	0.0008799607010407939
SB605.SG	37	0.04337556625847702	-0.000541448685900045
SB605.SG	38	0.04332537417174694	-0.000591640772630124
SB605.SG	39	0.04313125574954662	-0.0007857591948304474
SB605.SG	40	0.04434730615677878	0.0004302912124017136
SB605.SG	41	0.04386881591126017	-4.819903311689688e-05
SB605.SG	42	0.04441949058993942	0.0005024756455623558
SB605.SG	43	0.04365943462327196	-0.0002575803211051081
SB605.SG	44	0.0453381356726572	0.0014211207282801355
SB605.SG	45	0.0452513096684869	0.0013342947241098344
SB605.SG	46	0.045040504339907264	0.0011234893955301972
SB605.SG	47	0.044319885291053816	0.0004028703466767494
SB605.SG	48	0.04324968002588804	-0.0006673349184890265
SB605.SG	49	0.04573882575397303	0.0018218108095959598
PA86.SG	0	0.030654914721373844	0.00024394449630937495
PA86.SG	1	0.03049159212176422	8.062189669975212e-05
PA86.SG	2	0.030338954477382475	-7.201574768199437e-05
PA86.SG	3	0.0288193142121667	-0.00159165601289777
PA86.SG	4	0.03055638377514297	0.0001454135500785006
PA86.SG	5	0.0307346351210309	0.0003236648959664308
PA86.SG	6	0.030782996116544125	0.0003720258914796555
PA86.SG	7	0.03159298050239698	0.0011820102773325084
PA86.SG	8	0.02935769365669791	-0.001053276568366561
PA86.SG	9	0.03091718393310413	0.00050621370803966
PA86.SG	10	0.031055858097986333	0.0006448878729218635
PA86.SG	11	0.030003690740889	-0.0004072794841754705
PA86.SG	12	0.030355919416828234	-5.5050808236235815e-05
PA86.SG	13	0.03050348849654745	9.25182714829817e-05
PA86.SG	14	0.030362791875799183	-4.817834926528625e-05
PA86.SG	15	0.03171480976050852	0.0013038395354440513
PA86.SG	16	0.031055974110067185	0.0006450038850027151
PA86.SG	17	0.03037818736643029	-3.278285863417968e-05
PA86.SG	18	0.029391958424862794	-0.001019011800201676
PA86.SG	19	0.029834435874198584	-0.000576534350865885
PA86.SG	20	0.029610851821203946	-0.0008001184038605239
PA86.SG	21	0.03147317845532546	0.0010622082302609928
PA86.SG	22	0.03047051537074824	5.954514568377173e-05
PA86.SG	23	0.030108449418436215	-0.00030252080662825434
PA86.SG	24	0.030433235902463426	2.226567739895685e-05
PA86.SG	25	0.030763723329603358	0.00035275310453888875
PA86.SG	26	0.030185566582033207	-0.00022540364303126267
PA86.SG	27	0.030180455463865705	-0.00023051476119876485
PA86.SG	28	0.028913952549394648	-0.001497017675669822
PA86.SG	29	0.030023063599494106	-0.00038790662557036323
PA86.SG	30	0.030321594856387482	-8.937536867698742e-05
PA86.SG	31	0.028756772377661766	-0.0016541978474027032
PA86.SG	32	0.03074040039076689	0.00032943016570241915
PA86.SG	33	0.03133889544849663	0.0009279252234321578
PA86.SG	34	0.03168805083948558	0.001277080614421111
PA86.SG	35	0.030310055885004825	-0.0001009143400596442
PA86.SG	36	0.02982337118970164	-0.0005875990353628284
PA86.SG	37	0.03024880031993465	-0.00016216990512981852
PA86.SG	38	0.03067056431151987	0.0002595940864554003
PA86.SG	39	0.0312730092911175	0.000862039066053033
PA86.SG	40	0.030488883244372995	7.79130193085259e-05
PA86.SG	41	0.030388976293394657	-2.1993931669812145e-05
PA86.SG	42	0.030787286531399345	0.00037631630633487567
PA86.SG	43	0.030716458663125116	0.0003054884380606464
PA86.SG	44	0.030715196952114554	0.0003042267270500845
PA86.SG	45	0.03086374620324026	0.0004527759781757894
PA86.SG	46	0.02962204311188628	-0.0007889271131781908
PA86.SG	47	0.030075760402605584	-0.0003352098224588852
PA86.SG	48	0.03023735664632096	-0.000173613578743511
PA86.SG	49	0.030389684334663953	-2.1285890400516566e-05
I6558.AG	0	0.08288782185603577	0.001279654649856507
I6558.AG	1	0.07989974263206479	-0.0017084245741144782
I6558.AG	2	0.08342294028212136	0.0018147730759420916
I6558.AG	3	0.0831356373311848	0.0015274701250055367
I6558.AG	4	0.08381257372862609	0.002204406522446828
I6558.AG	5	0.0813534266694317	-0.00025474053674756636
I6558.AG	6	0.08229421248158872	0.0006860452754094554
I6558.AG	7	0.08865128643721075	0.007043119231031486
I6558.AG	8	0.08014591875470713	-0.0014622484514721368
I6558.AG	9	0.08439283892206696	0.002784671715887699
I6558.AG	10	0.07806429993928252	-0.003543867266896747
I6558.AG	11	0.08565174209871346	0.0040435748925341936
I6558.AG	12	0.08119546522350492	-0.0004127019826743461
I6558.AG	13	0.08113604724053856	-0.00047211996564069936
I6558.AG	14	0.08199605587115055	0.00038788866497128927
I6558.AG	15	0.07660099266671841	-0.005007174539460854
I6558.AG	16	0.08048364398964686	-0.0011245232165324054
I6558.AG	17	0.08271435222198403	0.0011061850158047698
I6558.AG	18	0.0789991279578383	-0.0026090392483409663
I6558.AG	19	0.08056251744427845	-0.001045649761900816
I6558.AG	20	0.0795487754864073	-0.002059391719771958
I6558.AG	21	0.07871822174121115	-0.0028899454649681106
I6558.AG	22	0.08473190776418664	0.0031237405580073763
I6558.AG	23	0.08083311207225284	-0.0007750551339264222
I6558.AG	24	0.07807734776891206	-0.003530819437267199
I6558.AG	25	0.07971305587516936	-0.001895111331009905
I6558.AG	26	0.08047743017467401	-0.0011307370315052495
I6558.AG	27	0.08394736357468735	0.002339196368508087
I6558.AG	28	0.07476615652972078	-0.006842010676458482
I6558.AG	29	0.07856754642663022	-0.003040620779549044
I6558.AG	30	0.07905899900682745	-0.0025491681993518173
I6558.AG	31	0.09013940267883341	0.00853123547265415
I6558.AG	32	0.07896478097417485	-0.0026433862320044132
I6558.AG	33	0.08142375647294815	-0.00018441073323111068
I6558.AG	34	0.08148884644039249	-0.00011932076578677342
I6558.AG	35	0.07791992036471486	-0.0036882468414644043
I6558.AG	36	0.0937050450826357	0.012096877876456441
I6558.AG	37	0.08004069804064984	-0.0015674691655294254
I6558.AG	38	0.08104771417978895	-0.000560453026390309
I6558.AG	39	0.07812671906004877	-0.0034814481461304947
I6558.AG	40	0.08452020689706344	0.0029120396908841745
I6558.AG	41	0.07845633464991264	-0.0031518325562666233
I6558.AG	42	0.08083087743593301	-0.0007772897702462561
I6558.AG	43	0.08378081448334455	0.0021726472771652905
I6558.AG	44	0.08229279576665838	0.0006846285604791141
I6558.AG	45	0.0827292802011992	0.001121112995019935
I6558.AG	46	0.07826751099559795	-0.0033406562105813137
I6558.AG	47	0.08476251158437348	0.0031543443781942154
I6558.AG	48	0.08022556417740614	-0.001382603028773119
I6558.AG	49	0.08592352248765185	0.004315355281472588
RISE503.SG	0	0.040208433516979426	-0.00028100162514776983
RISE503.SG	1	0.04111419510651499	0.0006247599643877944
RISE503.SG	2	0.040422696157960736	-6.673898416646035e-05
RISE503.SG	3	0.039189231251811736	-0.00130020389031546
RISE503.SG	4	0.04070128392213481	0.00021184878000761465
RISE503.SG	5	0.04084459900154249	0.0003551638594152945
RISE503.SG	6	0.03892027740196697	-0.0015691577401602264
RISE503.SG	7	0.040888428820201835	0.00039899367807463837
RISE503.SG	8	0.039893800190805885	-0.0005956349513213111
RISE503.SG	9	0.04082907668931798	0.00033964154719078044
RISE503.SG	10	0.04082158660880861	0.00033215146668141154
RISE503.SG	11	0.040414088304639606	-7.534683748759013e-05
RISE503.SG	12	0.04117644395717976	0.000687008815052563
RISE503.SG	13	0.04072776853492479	0.00023833339279759336
RISE503.SG	14	0.040148077271221404	-0.0003413578709057924
RISE503.SG	15	0.0421439880461808	0.0016545529040536064
RISE503.SG	16	0.041221405376771554	0.000731970234644358
RISE503.SG	17	0.03994296889117515	-0.0005464662509520463
RISE503.SG	18	0.041045862395501856	0.0005564272533746598
RISE503.SG	19	0.040377894032986666	-0.00011154110914052967
RISE503.SG	20	0.03970225509528887	-0.0007871800468383233
RISE503.SG	21	0.042046314550525085	0.001556879408397889
