genetic_id	distance_cm	covariance	n_pairs	fitted_covariance
RNI013.SG	2.975	0.17316017316017315	22	0.049980830868027126
RNI013.SG	2.985	-0.021052631578947368	20	0.049925527064111075
RNI013.SG	2.995	-0.029411764705882353	17	0.0498709343269302
RNI013.SG	3.005	0.22058823529411764	17	0.049817043513968685
RNI013.SG	3.015	0.17391304347826086	23	0.0497638456002603
RNI013.SG	3.025	0.1476923076923077	26	0.049711331676877
RNI013.SG	3.035	-0.008658008658008658	22	0.04965949294943697
RNI013.SG	3.045	-0.029411764705882353	17	0.04960832073663185
RNI013.SG	3.055	-0.10389610389610389	22	0.04955780646877292
RNI013.SG	3.065	0.0	26	0.0495079416863559
RNI013.SG	3.075	0.15019762845849802	23	0.04945871803864433
RNI013.SG	3.085	0.0	19	0.049410127282271024
RNI013.SG	3.095	0.3111111111111111	10	0.04936216127985762
RNI013.SG	3.105	0.0	24	0.049314811998651814
RNI013.SG	3.115	-0.011695906432748537	19	0.04926807150918212
RNI013.SG	3.125	-0.009523809523809523	21	0.049221931983929976
RNI013.SG	3.1350000000000002	-0.07619047619047618	15	0.04917638569601885
RNI013.SG	3.145	0.08275862068965517	30	0.049131425017920276
RNI013.SG	3.1550000000000002	-0.042105263157894736	20	0.049087042420176454
RNI013.SG	3.165	0.0	18	0.04904323047013932
RNI013.SG	3.1750000000000003	-0.04411764705882353	17	0.04899998183072586
RNI013.SG	3.185	0.0	18	0.0489572892591893
RNI013.SG	3.1950000000000003	0.0	14	0.04891514560590626
RNI013.SG	3.205	-0.023391812865497075	19	0.048873543813179404
RNI013.SG	3.2150000000000003	0.0	11	0.04883247691405546
RNI013.SG	3.225	0.0	18	0.04879193803115854
RNI013.SG	3.235	-0.042105263157894736	20	0.04875192037553838
RNI013.SG	3.245	-0.04678362573099415	19	0.048712417245533386
RNI013.SG	3.255	0.0	28	0.048673422025648366
RNI013.SG	3.265	-0.014705882352941176	17	0.04863492818544662
RNI013.SG	3.275	0.0	20	0.048596929278456304
RNI013.SG	3.285	-0.031578947368421054	20	0.04855941894109087
RNI013.SG	3.295	0.0	10	0.04852239089158336
RNI013.SG	3.305	-0.021739130434782608	24	0.048485838928934426
RNI013.SG	3.315	0.38000000000000006	25	0.04844975693187384
RNI013.SG	3.325	0.31620553359683795	23	0.04841413885783538
RNI013.SG	3.335	-0.06315789473684211	20	0.048378978741944946
RNI013.SG	3.345	0.24175824175824176	14	0.048344270696021575
RNI013.SG	3.355	0.0	17	0.048310008907591385
RNI013.SG	3.365	0.0	17	0.04827618763891418
RNI013.SG	3.375	0.3333333333333333	16	0.048242801226022564
RNI013.SG	3.3850000000000002	-0.16666666666666666	16	0.0482098440777734
RNI013.SG	3.395	0.23076923076923075	13	0.048177310674911475
RNI013.SG	3.4050000000000002	-0.09090909090909091	12	0.04814519556914521
RNI013.SG	3.415	-0.19047619047619047	15	0.04811349338223425
RNI013.SG	3.4250000000000003	-0.05	16	0.04808219880508878
RNI013.SG	3.435	-0.08547008547008547	27	0.04805130659688042
RNI013.SG	3.4450000000000003	-0.025974025974025972	22	0.04802081158416455
RNI013.SG	3.455	-0.023391812865497075	19	0.04799070866001394
RNI013.SG	3.4650000000000003	0.2545454545454545	11	0.0479609927831635
RNI013.SG	3.475	0.15019762845849802	23	0.047931658977166045
RNI013.SG	3.485	-0.25	16	0.04790270232955886
