0.23934732,0.021471256,0.32173634,0.41744503
0.19605453,0.02183113,0.3813644,0.40074992
0.2243854,0.021277204,0.35682005,0.39751735
0.20666549,0.031433392,0.34547195,0.41642916
0.27705508,0.022034494,0.27130044,0.42961
0.21707864,0.022826694,0.34392682,0.41616786
0.17910488,0.014566972,0.36182496,0.4445032
0.23924248,0.035363946,0.33254606,0.39284748
0.24305671,0.036418233,0.33043528,0.39008975
0.24339941,0.034767687,0.32564622,0.39618668
0.23438278,0.03556929,0.33506367,0.3949842
0.24582161,0.035679955,0.32951772,0.38898072
0.22958152,0.032677315,0.3479185,0.3898227
0.23880838,0.029172497,0.34001514,0.39200404
0.25105006,0.02407074,0.3327255,0.39215368
0.13644181,0.03732588,0.39405218,0.43218017
0.18837008,0.031771827,0.3515407,0.42831737
0.23491056,0.023988372,0.35849497,0.38260612
0.039051615,0.04893811,0.3848592,0.52715105
0.16992116,0.043183442,0.3695901,0.4173053
0.17554991,0.038115874,0.34322,0.44311422
0.12060312,0.04037121,0.39383844,0.44518718
0.15878272,0.04422892,0.35372615,0.44326228
0.10480668,0.036123674,0.41633254,0.4427371
0.16111508,0.032958113,0.3690988,0.436828
0.19335206,0.038882017,0.35290983,0.41485605
0.2533771,0.029061016,0.31868947,0.39887238
0.2229225,0.030333335,0.35507327,0.39167094
0.26060173,0.024866875,0.27210468,0.44242668
0.124350086,0.05702685,0.36841783,0.45020524
0.1832014,0.043562163,0.35901806,0.41421843
0.23466931,0.028026575,0.33522594,0.40207818
0.22841005,0.035756286,0.28578654,0.45004717
0.11450938,0.061316412,0.39479873,0.42937544
0.23069233,0.033272028,0.34635672,0.38967896
0.24441108,0.019854078,0.29556373,0.44017112
0.23470864,0.034653116,0.33331978,0.39731845
0.15737644,0.03377284,0.41180676,0.3970439
0.14860255,0.034773324,0.38115504,0.43546906
0.21027778,0.03328294,0.35153437,0.4049049
0.24176367,0.0360682,0.33091143,0.39125675
0.24054636,0.035899643,0.330704,0.39284998
0.23558293,0.034183428,0.3319476,0.39828607
0.22186092,0.032057766,0.263372,0.48270932
0.15140696,0.020587726,0.44142148,0.3865838
0.090273134,0.036441833,0.4473316,0.42595345
0.19349201,0.03578429,0.32396123,0.4467625
0.08320447,0.0248691,0.4090485,0.48287794
0.19294102,0.027283272,0.3454042,0.43437153
0.101945065,0.030878887,0.42249987,0.44467616
0.20315991,0.034480937,0.3349607,0.42739847
0.3131393,0.020952515,0.24076787,0.42514035
0.24282487,0.03628084,0.3276758,0.3932185
0.2491366,0.034910005,0.3205551,0.39539832
0.2768952,0.030012015,0.29905197,0.39404076
0.24732153,0.034780264,0.3232667,0.3946315
0.25053722,0.03138971,0.31013831,0.40793478
0.24519455,0.036460858,0.32659024,0.3917543
0.24744856,0.032158107,0.34466955,0.3757238
0.23012033,0.0043884837,0.45843685,0.30705434
0.10323505,0.014961466,0.5021707,0.37963277
0.23115183,0.03598589,0.28471106,0.4481512
0.23555699,0.008149662,0.37397957,0.3823137
0.24748679,0.021648219,0.39350128,0.3373637
0.24185005,0.036280815,0.32900763,0.39286146
0.21155089,0.037780844,0.34463963,0.4060286
0.23778321,0.036016673,0.33034652,0.3958536
0.23015447,0.035416707,0.3358524,0.39857638
0.2279916,0.03795688,0.3379041,0.39614746
0.22493082,0.03460344,0.34282652,0.39763921
0.19463912,0.038203087,0.35143775,0.41572005
0.23665708,0.036456224,0.33274662,0.39414006
0.19805351,0.04096118,0.34934568,0.41163963
0.24120986,0.03589653,0.33078116,0.39211246
