label,kind,n_ind,date_bp,date_min,date_max,region,median_coverage,median_snps,median_damage,mean_alpha,note,D_VA,D_VA_se,D_VA_z,D_NEA,D_NEA_se,D_NEA_z,R,R_se,testable,n_snp
Siberia_Iron_Classical,grid,103,2270.0,1596.0,2977.0,Siberia,2.33700231,353481.0,0.06873171,0.022223786407766982,,0.07112896317994723,0.01091106460397588,6.518975531867767,0.04930898117529454,0.006230719129641085,7.9138507368626865,1.4425153690984238,0.2767652935070335,True,138509
Siberia_Neolithic,grid,66,5971.5,5000.0,7651.0,Siberia,2.30745371,311268.0,0.092,0.02030883333333333,,0.07067083274538469,0.01239957147055124,5.6994576718418575,0.050074386145775016,0.006900151537549321,7.256998034503977,1.4113170062564506,0.29372758147444755,True,138506
SouthAsia_Iron_Classical,grid,67,2243.0,1500.0,2962.0,SouthAsia,1.6317,307432.0,0.096,0.020193059701492537,,0.07127265189394352,0.011485872986106364,6.205244649680258,0.044136237033522166,0.006134584788328674,7.194657594022233,1.6148329962930648,0.3353181049065638,True,138509
SouthAsia_Medieval_Recent,grid,30,900.0,90.0,1450.0,SouthAsia,4.81958661,374471.0,0.143,0.021296899999999997,,0.07462744766000079,0.011713811873045194,6.3708934776156845,0.047479245567256884,0.006460317843084245,7.349366814526518,1.571790932404076,0.30391559895548115,True,138501
WestSiberia_Bronze,grid,209,3841.0,3000.0,4984.0,WestSiberia,1.888494085,347191.0,0.0735,0.022013736842105263,,0.07202038378912005,0.011174360931443557,6.445145653606172,0.0487436117087457,0.006558948165019287,7.431620205311131,1.4775348248598899,0.29546421901010084,True,138509
WestSiberia_Iron_Classical,grid,102,2227.0,1508.0,2990.0,WestSiberia,0.9000755199999999,272737.5,0.085,0.02191336274509804,,0.0732518649289734,0.011668510886205082,6.277738920017146,0.04798924367729882,0.0062476468294480805,7.681171005234016,1.5264225754744492,0.31132863045242953,True,138509
WestSiberia_LateGlacial_Meso,grid,37,8342.0,8110.0,12711.0,WestSiberia,1.3884,292809.0,0.331,0.02510997297297297,,0.07954851298946843,0.013417181356357473,5.928854271003492,0.05291473667945133,0.007016253476302228,7.541736748561564,1.5033338155183513,0.30644993331088144,True,138508
WestSiberia_Medieval_Recent,grid,129,950.0,132.0,1482.0,WestSiberia,2.20471929,347469.0,0.077,0.021490170542635658,,0.07387877043466831,0.011027099492007341,6.699746428171533,0.04775076221094006,0.006221182184409284,7.675512594793767,1.5471746840041463,0.2866631208673997,True,138509
WestSiberia_Neolithic,grid,191,6617.0,5003.0,7977.0,WestSiberia,2.74019567,368631.0,0.103,0.02280184816753927,,0.07330212090762951,0.012089092625514986,6.063492371041941,0.04998651701465085,0.006819671104974928,7.32975479978585,1.4664378573555135,0.31639850685020826,True,138509
IUP_Eurasia_45ka,named,10,45875.0,43250.0,45875.0,Europe,1.07905,308679.5,0.5302,0.028385099999999996,"Zlaty kun, Ranis, Bacho Kiro IUP, Ust'-Ishim — the basal ~45 kya group",0.07322017147343984,0.011701755515616348,6.257195458897197,0.053631398862900886,0.005969843355726549,8.983719616605212,1.3652482132829347,0.2479927143914331,True,138509
