cohort_a,cohort_b,statistic,diff,se,z,se_independent,n_blocks_used
UP_Europe_pre_LGM,Europe_LateGlacial_Meso,R,-0.2698047042074758,0.20142525989723895,-1.3394779996566568,0.3913259747072174,50
UP_Europe_pre_LGM,Europe_Medieval_Recent,D_VA,-0.0032240995253295934,0.009436688048420308,-0.34165583399456595,0.01743441366872738,50
UP_Europe_pre_LGM,Europe_Medieval_Recent,R,-0.37403720002081586,0.2088379252765716,-1.7910405857818443,0.38674575969517144,50
UP_Europe_pre_LGM,Europe_Neolithic,D_VA,-0.002094304384489959,0.009892137986359522,-0.21171402859299368,0.017886159805927414,50
UP_Europe_pre_LGM,Europe_Neolithic,R,-0.4056925521662844,0.22195473908394153,-1.8278165802661896,0.40195546303102575,50
UP_Europe_pre_LGM,Europe_Palaeolithic,D_VA,0.005164239344178409,0.00534793633654479,0.9656508640330853,0.017749051019167243,50
UP_Europe_pre_LGM,Europe_Palaeolithic,R,-0.0041448210184371614,0.10038503268489384,-0.041289233141435074,0.33839259909045744,50
UP_Europe_pre_LGM,InnerAsia_Bronze,D_VA,0.001904649997949051,0.010388783902429338,0.18333714666099304,0.017700021418374404,50
UP_Europe_pre_LGM,InnerAsia_Bronze,R,-0.2385041895708626,0.23724743074028906,-1.0052972494861254,0.39587369036564146,50
UP_Europe_pre_LGM,InnerAsia_Iron_Classical,D_VA,0.0008547150318435337,0.009457647652363316,0.0903728985536857,0.01696617099587225,50
UP_Europe_pre_LGM,InnerAsia_Iron_Classical,R,-0.26354586035391336,0.2052019463200244,-1.2843243696280455,0.36304711297819486,50
UP_Europe_pre_LGM,InnerAsia_Medieval_Recent,D_VA,0.0009223538565944073,0.010739542421461091,0.08588390644570153,0.01710240323061303,50
UP_Europe_pre_LGM,InnerAsia_Medieval_Recent,R,-0.35979285791803206,0.23645311039529074,-1.52162455091645,0.38174667985552974,50
UP_Europe_pre_LGM,NearEast_Bronze,D_VA,0.002600911375052639,0.010338535330348958,0.2515744534351608,0.018131857891612153,50
UP_Europe_pre_LGM,NearEast_Bronze,R,-0.4372170087458003,0.2530442823499572,-1.7278280492468683,0.42938013337046255,50
UP_Europe_pre_LGM,NearEast_Iron_Classical,D_VA,0.0033214775031655402,0.010779512507633222,0.30812873038678934,0.018943585561216416,50
UP_Europe_pre_LGM,NearEast_Iron_Classical,R,-0.3343337112535192,0.2708553144951985,-1.2343627514809055,0.4245265707987537,50
UP_Europe_pre_LGM,NearEast_Medieval_Recent,D_VA,-0.003535815232158207,0.010991499105941192,-0.3216863503402376,0.017547826497356832,50
UP_Europe_pre_LGM,NearEast_Medieval_Recent,R,-0.742692651309441,0.3182887947374149,-2.3333923895189432,0.4752894053567823,50
UP_Europe_pre_LGM,Siberia_Bronze,D_VA,0.0020589371999785583,0.009729993183512746,0.21160726026688087,0.01742003507014821,50
UP_Europe_pre_LGM,Siberia_Bronze,R,-0.1878294859906362,0.21361492813242206,-0.8792900741197207,0.37439066296339296,50
UP_Europe_pre_LGM,Siberia_Iron_Classical,D_VA,0.005597768214339785,0.009752126317462846,0.5740048920732319,0.017251015484398575,50
UP_Europe_pre_LGM,Siberia_Iron_Classical,R,-0.16122354771784653,0.20287576292664192,-0.7946910236692174,0.37210607198148293,50
UP_Europe_pre_LGM,Siberia_Neolithic,D_VA,0.006055898648902325,0.01175560940913231,0.5151496990192459,0.01822897630433844,50
UP_Europe_pre_LGM,Siberia_Neolithic,R,-0.13002518487587333,0.26101984785655685,-0.4981429034750205,0.38488932595524444,50
UP_Europe_pre_LGM,SouthAsia_Iron_Classical,D_VA,0.005454079500343489,0.011961772777750292,0.4559591292762597,0.01762020098363784,50
UP_Europe_pre_LGM,SouthAsia_Iron_Classical,R,-0.33354117491248747,0.2995552953549762,-1.113454444252897,0.4174950689452313,50
UP_Europe_pre_LGM,SouthAsia_Medieval_Recent,D_VA,0.0020992837342862225,0.010748796361394879,0.1953040753312585,0.017769625574218455,50
UP_Europe_pre_LGM,SouthAsia_Medieval_Recent,R,-0.2904991110234987,0.27436816782526485,-1.0587930565199788,0.39271948309693394,50
UP_Europe_pre_LGM,WestSiberia_Bronze,D_VA,0.004706347605166958,0.009860023192585323,0.47731607859767533,0.017418741248350758,50
UP_Europe_pre_LGM,WestSiberia_Bronze,R,-0.19624300347931256,0.21704404680586395,-0.9041621107205167,0.38621626821083416,50
UP_Europe_pre_LGM,WestSiberia_Iron_Classical,D_VA,0.003474866465313614,0.009855056487359527,0.35259731588252297,0.017739795679553656,50
UP_Europe_pre_LGM,WestSiberia_Iron_Classical,R,-0.24513075409387186,0.21852138922986766,-1.121770070004512,0.3984838983633336,50
UP_Europe_pre_LGM,WestSiberia_LateGlacial_Meso,D_VA,-0.0028217815951814135,0.010488691750283987,-0.2690308441093249,0.018935864384817782,50
UP_Europe_pre_LGM,WestSiberia_LateGlacial_Meso,R,-0.22204199413777403,0.23210602784374093,-0.9566403604444852,0.3946840036557066,50
UP_Europe_pre_LGM,WestSiberia_Medieval_Recent,D_VA,0.0028479609596187005,0.009630131026091957,0.295734393634148,0.01732463932257906,50
UP_Europe_pre_LGM,WestSiberia_Medieval_Recent,R,-0.26588286262356897,0.1997622698960598,-1.330996402683615,0.37952555379169345,50
UP_Europe_pre_LGM,WestSiberia_Neolithic,D_VA,0.0034246104866575006,0.010158890887739164,0.3371047611891065,0.018019222096392087,50
UP_Europe_pre_LGM,WestSiberia_Neolithic,R,-0.18514603597493617,0.23913794170839303,-0.7742227546672829,0.4024573471220217,50
