target,model,fit,date_bp,n,n_snp,p,feasible,WHG_pct,WHG_se,EHG_pct,EHG_se,CHG_pct,CHG_se,Anatolia_N_pct,Anatolia_N_se,Iran_N_pct,Iran_N_se,Steppe_Yamnaya_pct,Steppe_Yamnaya_se
French,west4,free,0.0,28,475893,3.112204267238534e-13,True,9.036277493010846,1.6642074119724133,,,,,39.59514901952893,1.4259419678514322,9.996392221535624,1.6582324070914887,41.372181265924596,2.4134192832150023
French,west4,constrained,0.0,28,475893,3.112204267238534e-13,True,9.036277493010846,0.6680590144812945,,,,,39.59514901952893,1.337640393409994,9.996392221535624,0.28682986788574294,41.372181265924596,0.7875376569635195
French,deep4,free,0.0,28,475894,1.1014024259704022e-19,True,7.31184837032659,2.276239897266183,22.90090917968531,1.8938652473003637,23.199396405718698,2.178571384908725,46.587846044269405,1.953193397967342,,,,
French,deep4,constrained,0.0,28,475894,1.1014024259704022e-19,True,7.31184837032659,0.5680027391202572,22.90090917968531,0.8797660152866779,23.199396405718698,0.5967043793907398,46.587846044269405,0.6905401688765408,,,,
French,west3,free,0.0,28,475893,5.301221091588359e-34,True,8.245206048878257,1.5375429067372488,,,,,49.18675917333063,1.3852377772742197,,,42.568034777791105,1.9209226196296132
French,west3,constrained,0.0,28,475893,5.301221091588359e-34,True,8.245206048878257,0.5710178205977965,,,,,49.18675917333063,1.2802866869115126,,,42.568034777791105,0.7194117651165234
French,hg3,free,0.0,28,475894,3.2161626149375377e-50,True,40.170975104885606,2.683812863422545,5.351072757015034,2.2332567728060506,54.47795213809936,2.686181355975434,,,,,,
French,hg3,constrained,0.0,28,475894,3.2161626149375377e-50,True,40.170975104885606,1.2673134855520451,5.351072757015034,1.818055942620349,54.47795213809936,2.047002348070524,,,,,,
French,deep5,free,0.0,28,475894,0.008878004522322883,False,21.836323516380073,20.22070425582357,27.62096616822225,6.240273764147268,-83.20729387224328,129.2136679855812,63.47500519415002,21.910227136518024,70.27499899349094,82.81933427842247,,
French,deep5,constrained,0.0,28,475894,1.4761790690485112e-13,True,8.561794020311897,1.6046198790516775,24.463487237185745,0.5732652551754902,1.1485697859142971,0.6591189162666994,49.46319481217829,0.5782947877133664,16.36295414440977,0.850673871415267,,
English,west4,free,0.0,10,475868,0.0006516808648959796,True,11.53939405512102,2.3199183666970686,,,,,33.55073523405865,1.8160659091144056,7.282577945579215,1.9158371028027144,47.62729276524112,2.883783695034894
English,west4,constrained,0.0,10,475868,0.0006516808648959796,True,11.53939405512102,1.0447665032770697,,,,,33.55073523405865,1.874229758905314,7.282577945579215,0.5072527162453935,47.62729276524112,1.0908963484715906
English,deep4,free,0.0,10,475869,1.808682126997139e-08,True,9.888115565765098,3.2235173322129476,26.878886337171853,2.228000249837374,22.048165630763307,2.4477906416495556,41.184832466299746,2.864611802508531,,,,
English,deep4,constrained,0.0,10,475869,1.808682126997139e-08,True,9.888115565765098,1.6087046235762994,26.878886337171853,1.2469678172219505,22.048165630763307,1.1279144967516723,41.184832466299746,1.3458449226591986,,,,
English,west3,free,0.0,10,475868,1.2774515731007463e-12,True,11.34458995058189,1.6749719750360486,,,,,40.52087842384441,2.0078581874936003,,,48.1345316255737,2.148488927377167
English,west3,constrained,0.0,10,475868,1.2774515731007463e-12,True,11.34458995058189,0.8934878284377448,,,,,40.52087842384441,1.9025699850311433,,,48.1345316255737,1.0190798770315364
English,hg3,free,0.0,10,475869,1.3353696952300548e-30,True,38.9373356700931,2.9486688400631333,11.37062163304678,2.607734020304876,49.69204269686013,2.831347607312357,,,,,,
English,hg3,constrained,0.0,10,475869,1.3353696952300548e-30,True,38.9373356700931,1.7702009367054399,11.37062163304678,2.2602162796974885,49.69204269686013,2.376397491537602,,,,,,
English,deep5,free,0.0,10,475869,0.34089482895442436,False,31.32738177829174,15.36636991218445,32.11300476158448,5.402931153946871,-116.76376666718862,86.11451250446996,63.65203436747796,15.268666595471261,89.67134575983444,55.2079665844602,,
English,deep5,constrained,0.0,10,475869,9.707671994718316e-09,True,12.689904326035128,2.754509441549264,27.732130225927452,0.7834798265820415,1.3809140192640805,1.0231501387197564,44.07736293735765,1.024877057156593,14.119688491415697,1.3039904311155073,,
Sardinian,west4,free,0.0,28,475897,5.942918477787746e-13,True,8.71812506345891,2.082505479487076,,,,,68.70051757452146,1.5762211516325269,15.252253885350333,2.402175939917319,7.329103476669302,2.799371629174997
Sardinian,west4,constrained,0.0,28,475897,5.942918477787746e-13,True,8.71812506345891,0.8383874768952819,,,,,68.70051757452146,1.1532958635161425,15.252253885350333,1.353304305911037,7.329103476669302,1.0009531674078025
Sardinian,deep4,free,0.0,28,475898,6.078627973175295e-28,True,8.295922937459299,2.75924353835024,3.3431016009038896,1.8667302642986494,17.42100788354347,2.406236043568334,70.93996757809334,2.2980602534722174,,,,
Sardinian,deep4,constrained,0.0,28,475898,6.078627973175295e-28,True,8.295922937459299,1.0498138864959188,3.3431016009038896,0.7409209626370302,17.42100788354347,0.8018798917511512,70.93996757809334,0.828753506429126,,,,
Sardinian,west3,free,0.0,28,475897,4.875954568778347e-32,True,6.0216145578021205,1.885858309388055,,,,,83.40756258488122,1.6228066645790815,,,10.570822857316658,1.9713700143814
