genetic_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
I1843.AG,12.14881420135498,6.8632965087890625,-10.38420581817627,-0.1373710036277771,5.641388893127441,-2.213414192199707,2.5606651306152344,-4.031464099884033,-3.104923725128174,-3.292529582977295
I1851.AG,2.750746011734009,-4.888522148132324,2.883570671081543,0.9843840599060059,0.4039298892021179,-0.17442657053470612,1.1772204637527466,-3.027156352996826,-2.9021854400634766,-1.4269670248031616
I1852.AG,2.783036231994629,-4.164356708526611,2.665034055709839,0.00581778259947896,-0.5790090560913086,0.9068575501441956,-2.4561939239501953,-2.0844192504882812,-1.7546746730804443,-0.15046046674251556
I1853.AG,0.6544044017791748,-2.2815968990325928,0.6396436095237732,0.12370217591524124,0.6548740267753601,0.1741652935743332,0.7439258694648743,-0.5727345943450928,-0.45366454124450684,0.0875052660703659
I1856.AG,3.7374517917633057,-10.912198066711426,5.734948635101318,1.6867356300354004,2.3341028690338135,2.979628324508667,2.0512351989746094,-5.592115879058838,-4.533680438995361,-2.3042867183685303
I1887.AG,8.407145500183105,10.10582447052002,-0.44841617345809937,-1.1917425394058228,4.532193660736084,-2.7356386184692383,0.8044419884681702,0.39959728717803955,-0.5520592331886292,-1.7682660818099976
I1889.AG,10.251906394958496,11.101688385009766,-0.1751522570848465,0.8303864598274231,3.464376449584961,-2.2237658500671387,0.016333064064383507,-0.5640761852264404,-0.8397027254104614,-1.469519019126892
I1890.AG,2.201432704925537,2.3604655265808105,-0.3374624252319336,0.09915395826101303,1.3796939849853516,-0.39360758662223816,-0.07017321139574051,0.33956947922706604,0.13178366422653198,-0.3313232660293579
I1891.AG,10.7239408493042,8.402475357055664,-1.3115700483322144,1.1246286630630493,7.19130277633667,-1.2655738592147827,0.17825418710708618,-2.044370651245117,-1.1140111684799194,-1.9747878313064575
I1892.AG,9.657977104187012,8.06238079071045,3.407555341720581,0.9308632016181946,-0.8468499779701233,-0.19273050129413605,-0.4667032063007355,-0.6365438103675842,-0.016821201890707016,-2.6091840267181396
I1896.AG,5.910306930541992,5.235606670379639,-0.5651912093162537,0.7114254236221313,2.962268114089966,-1.432554006576538,0.3134481608867645,0.9662256836891174,0.5985718369483948,-0.9170254468917847
I1899.AG,6.969240188598633,8.143674850463867,-0.04413756728172302,1.0787473917007446,3.0569019317626953,-0.7165859937667847,0.4190865755081177,-1.3904693126678467,-0.5565499067306519,-0.7956443428993225
I1900.AG,1.423409104347229,1.776586890220642,-0.513084352016449,0.22357338666915894,1.4079269170761108,0.05229814723134041,0.5606334209442139,0.2654109001159668,0.3177179992198944,-0.0017597089754417539
I1901.AG,11.142866134643555,11.207887649536133,-3.345396041870117,0.1549854874610901,3.302565097808838,-3.1766464710235596,2.2426414489746094,-0.5934569239616394,-0.3309234082698822,-3.141878128051758
I1903.AG,14.410979270935059,14.639205932617188,-2.445791006088257,0.49134939908981323,4.902088642120361,-2.0285298824310303,-0.02298600785434246,-1.1601083278656006,-0.9449478983879089,-1.5934511423110962
I1906.AG,9.134085655212402,9.716499328613281,-1.989372730255127,-1.07903254032135,6.4536027908325195,-0.1497742235660553,1.604837417602539,-1.626743197441101,0.1270475536584854,-0.6239753365516663
I1908.AG,13.149491310119629,11.029064178466797,-3.7135627269744873,1.1178879737854004,4.02833890914917,-1.3128827810287476,1.2800862789154053,-1.2319674491882324,-0.4133428633213043,-1.4998441934585571
I1909.AG,11.027168273925781,9.14121150970459,-2.7793447971343994,0.7498966455459595,4.325918674468994,-1.0654988288879395,0.6273766756057739,-1.1912446022033691,0.14459025859832764,-2.5159637928009033
I1934.AG,0.3262876868247986,0.8169332146644592,0.5857388377189636,0.018835710361599922,0.03259831294417381,-0.26067736744880676,-0.23489044606685638,-0.25728002190589905,-0.1847831904888153,-0.026949990540742874
I1955.AG,5.938338756561279,8.824634552001953,13.38083267211914,-1.4331506490707397,-8.41328239440918,-10.9042329788208,-6.525474548339844,-3.0106284618377686,-3.500786542892456,0.09580300748348236
