genetic_id,group_id,country,lat,lon,date_bp,data_type,alpha_Nea,alpha_adj,alpha_SE,alpha_nSNP,high_conf,expected_Nea,residual_Nea,z_resid,sigma_bio_local,se_expected,n_neighbors_eff,D_Nea_Z,D_Den_Z,flags
HGC001.AG,Greece_Crete_HgCharalambos_EMBA,Greece,35.17725,25.4411,4074.0,AG,0.023112,0.024312364756787674,0.004718,433495,True,0.020169540374986836,0.004142824381800837,0.8740997370344366,0.0,0.0004512729166334173,76.40939147430022,3.904,-1.115,
HGC002.AG,Greece_Crete_HgCharalambos_EMBA,Greece,35.17725,25.4411,4150.0,AG,0.041,0.04220036475678768,0.009994,74348,False,0.020845508313576386,0.021354856443211293,2.133703454326152,0.0,0.0005358032241005688,77.15051764919154,2.605,-0.939,low_power
HGC003.AG,Greece_Crete_HgCharalambos_EMBA,Greece,35.17725,25.4411,3971.0,AG,0.014658,0.015858364756787674,0.005616,220033,True,0.021072788536808124,-0.00521442378002045,-0.9245992595345145,0.0,0.0005160314147100503,76.22254186378778,1.949,-1.85,
HGC005.AG,Greece_Crete_HgCharalambos_EMBA,Greece,35.17725,25.4411,4118.0,AG,0.025131,0.026331364756787674,0.007928,163852,False,0.021988340576157887,0.004343024180629786,0.5467212946921722,0.0,0.0005001804227230232,76.2638460330248,2.09,-1.168,
HGC006-035.AG,Greece_Crete_HgCharalambos_EMBA,Greece,35.17725,25.4411,4129.0,AG,0.021538,0.022738364756787675,0.00637,438332,True,0.020598083249100792,0.002140281507686883,0.3352255584635582,0.0,0.00043154683149826666,76.35138024198505,2.84,-0.181,
HGC008.AG,Greece_Crete_HgCharalambos_EMBA,Greece,35.17725,25.4411,4177.0,AG,0.019872,0.021072364756787674,0.006076,320277,True,0.020526396682621424,0.0005459680741662504,0.089553670232807,0.0,0.0005000976819524839,76.46254446319199,3.657,0.322,
HGC009.AG,Greece_Crete_HgCharalambos_EMBA,Greece,35.17725,25.4411,3933.0,AG,0.020317,0.021517364756787675,0.005723,331378,True,0.01972807599318852,0.0017892887635991561,0.31122834173499825,0.0,0.000547393766838501,76.61440784411525,2.116,-0.635,
HGC010.AG,Greece_Crete_HgCharalambos_EMBA,Greece,35.17725,25.4411,4050.0,AG,0.012732,0.013932364756787673,0.012627,51556,False,0.02172086289516869,-0.007788498138381016,-0.6161848189894379,0.0,0.0005703262385793654,76.88123161169423,0.961,1.011,low_power
HGC011.AG,Greece_Crete_HgCharalambos_EMBA,Greece,35.17725,25.4411,4050.0,AG,0.015484,0.016684364756787674,0.006097,380641,True,0.019642660417370617,-0.002958295660582942,-0.4839354238591433,0.0,0.00044195016146702766,75.78724072063103,1.775,-1.277,
HGC013.AG,Greece_Crete_HgCharalambos_EMBA,Greece,35.17725,25.4411,4050.0,AG,0.026011,0.027211364756787672,0.005528,267467,False,0.02036433362404436,0.006847031132743313,1.2329181145689896,0.0,0.0005317535887461797,77.92528294509673,3.581,-0.047,questionable
HGC015.AG,Greece_Crete_HgCharalambos_EMBA,Greece,35.17725,25.4411,4050.0,AG,0.021598,0.022798364756787672,0.007938,135814,False,0.020297151398440683,0.0025012133583469896,0.3143897706556874,0.0,0.0005314746696440159,77.51424721642564,1.83,-1.123,
HGC017-023-029.AG,Greece_Crete_HgCharalambos_EMBA,Greece,35.17725,25.4411,4050.0,AG,0.019399,0.020599364756787673,0.005142,386094,True,0.02061901732771549,-1.9652570927817387e-05,-0.0038075955622581463,0.0,0.00044722914131073796,76.55318317402158,3.763,-1.062,
HGC018.AG,Greece_Crete_HgCharalambos_EMBA,Greece,35.17725,25.4411,4050.0,AG,0.017466,0.018666364756787672,0.006238,277448,True,0.02024477788909544,-0.0015784131323077696,-0.25215981697049766,0.0,0.0005192567135991665,76.07034229132219,2.116,-1.089,
HGC020.AG,Greece_Crete_HgCharalambos_EMBA,Greece,35.17725,25.4411,4050.0,AG,0.02753,0.028730364756787672,0.008615,132134,False,0.021590434410350485,0.007139930346437187,0.827221089394154,0.0,0.0005289604091938631,75.78777475134648,3.518,-0.648,
HGC024.AG,Greece_Crete_HgCharalambos_EMBA,Greece,35.17725,25.4411,4050.0,AG,0.021716,0.022916364756787672,0.006789,271873,True,0.020164103526828566,0.002752261229959106,0.4041872736881005,0.0,0.0005263238487850495,76.52780680469233,2.46,-0.359,
HGC025.AG,Greece_Crete_HgCharalambos_EMBA,Greece,35.17725,25.4411,4050.0,AG,0.023438,0.024638364756787674,0.007048,243119,True,0.020385393159180663,0.00425297159760701,0.6016281754852865,0.0,0.0005458155123213433,76.35848991961863,2.094,-1.085,
HGC027.AG,Greece_Crete_HgCharalambos_EMBA,Greece,35.17725,25.4411,4050.0,AG,0.009865,0.011065364756787674,0.006393,171199,False,0.020994047294077715,-0.009928682537290042,-1.547232623578841,0.0,0.0005551514243959642,78.04181401914127,1.36,-0.171,
HGC031.AG,Greece_Crete_HgCharalambos_EMBA,Greece,35.17725,25.4411,4050.0,AG,0.016184,0.017384364756787674,0.007791,210124,True,0.021343216999924343,-0.003958852243136669,-0.5069822710015854,0.0,0.0005248732531666892,75.7076593310003,2.297,-1.592,
HGC032.AG,Greece_Crete_HgCharalambos_EMBA,Greece,35.17725,25.4411,4050.0,AG,0.021151,0.022351364756787673,0.0089,123201,False,0.021714787241160802,0.0006365775156268703,0.07140272411249016,0.0,0.0005222798093049319,75.86370740593277,2.351,-1.164,
HGC033.AG,Greece_Crete_HgCharalambos_EMBA,Greece,35.17725,25.4411,4050.0,AG,0.012583,0.013783364756787674,0.006996,322629,True,0.020270004558055082,-0.006486639801267409,-0.9246800610831738,0.0,0.0005160893109042239,77.16065891718705,1.666,-1.032,
HGC037.AG,Greece_Crete_HgCharalambos_EMBA,Greece,35.17725,25.4411,4050.0,AG,0.024069,0.025269364756787673,0.012671,60863,False,0.022016200555432873,0.0032531642013548003,0.256477149976011,0.0,0.0005748124460928964,76.4335829156206,2.819,0.451,low_power
HGC040.AG,Greece_Crete_HgCharalambos_EMBA,Greece,35.17725,25.4411,4106.0,AG,0.037378,0.03857836475678768,0.010125,125190,False,0.021712791614619985,0.016865573142167693,1.6633237844787543,0.0,0.0005454472521806089,76.15185396827299,3.441,0.856,
HGC041-052.AG,Greece_Crete_HgCharalambos_EMBA,Greece,35.17725,25.4411,4050.0,AG,0.039164,0.040364364756787674,0.013729,43972,False,0.02139427117114565,0.018970093585642025,1.380661999207463,0.0,0.0005460154515616422,77.22693469743672,2.506,0.31,low_power
HGC045-051.AG,Greece_Crete_HgCharalambos_EMBA,Greece,35.17725,25.4411,4050.0,AG,0.009649,0.010849364756787673,0.014742,24805,False,0.021784374512908412,-0.01093500975612074,-0.7411781225311467,0.0,0.0005837157024579478,76.79425998075384,0.887,1.011,low_power
HGC053-057.AG,Greece_Crete_HgCharalambos_EMBA,Greece,35.17725,25.4411,4050.0,AG,0.024312,0.025512364756787673,0.015916,39224,False,0.020978037953734565,0.004534326803053108,0.28473532604025253,0.0,0.000526550380665863,77.38501846456299,1.618,-0.015,low_power
HGC055-065.AG,Greece_Crete_HgCharalambos_EMBA,Greece,35.17725,25.4411,4050.0,AG,0.018494,0.019694364756787673,0.007893,170797,False,0.021534181518477823,-0.0018398167616901495,-0.2326206026259509,0.0,0.0005042025838153752,76.0791930018982,1.521,-2.624,questionable
HGC063.AG,Greece_Crete_HgCharalambos_EMBA,Greece,35.17725,25.4411,4050.0,AG,0.019431,0.020631364756787673,0.011948,71701,False,0.02156972962058249,-0.0009383648637948175,-0.07846388271417319,0.0,0.000517337401665889,77.2893580278984,1.065,0.052,low_power
KUK001.AG,Greece_LBA,Greece,37.126595,25.208784,3125.0,AG,0.018406,0.019606364756787672,0.005848,273007,True,0.021142669594647803,-0.0015363048378601307,-0.26187043233871365,0.0,0.0004675443014680903,75.53822483165894,2.817,0.087,
KUK002.AG,Greece_LBA,Greece,37.126595,25.208784,3125.0,AG,0.031719,0.03291936475678767,0.006561,159478,False,0.021323486475704916,0.011595878281082751,1.7621372602661585,0.0,0.0005072084079932693,75.82614869073282,2.806,-0.252,
KUK005.AG,Greece_LBA,Greece,37.126595,25.208784,3125.0,AG,0.017633,0.018833364756787672,0.005297,460758,True,0.01972920629828663,-0.0008958415414989582,-0.1685110630478561,0.0,0.0004516242944063004,75.53362970567983,3.669,0.847,
KUK006.AG,Greece_LBA,Greece,37.126595,25.208784,3125.0,AG,0.01741,0.01861036475678767,0.006178,439484,True,0.0192016324397012,-0.0005912676829135273,-0.09538623213807682,0.0,0.0005057803146566666,75.42665858726279,2.732,-1.072,
LAZ017.AG,Greece_EBA,Greece,37.721203,23.50542,4716.0,AG,0.012538,0.013738364756787674,0.006794,186962,False,0.021073160715049635,-0.007334795958261961,-1.076654872101259,0.0,0.0005027836476100667,77.02747252784913,1.932,-0.871,
LAZ018.AG,Greece_LBA,Greece,37.721203,23.50542,3307.0,AG,0.027307,0.028507364756787675,0.005231,226099,True,0.021269580419353975,0.0072377843374337,1.3776626668089074,0.0,0.00048752665789836817,76.49744205018776,4.008,2.231,
LAZ019.AG,Greece_LBA,Greece,37.721203,23.50542,3261.0,AG,0.03013,0.031330364756787674,0.009302,99225,False,0.021265444839964148,0.010064919916823525,1.0804196358992566,0.0,0.0005059703796221816,77.04150676111016,2.423,-1.078,
LAZ020.AG,Greece_LBA,Greece,37.721203,23.50542,3274.0,AG,0.017328,0.018528364756787673,0.005424,427814,True,0.017934289023124668,0.0005940757336630048,0.10910651038740012,0.0,0.0004767905323420932,75.8297736169838,3.292,-0.467,
LAZ021.AG,Greece_LBA,Greece,37.721203,23.50542,3523.0,AG,0.007012,0.008212364756787674,0.010408,77432,False,0.020352709465424886,-0.012140344708637212,-1.1643612554359473,0.0,0.0006227388812670153,76.77623697522715,0.9,0.379,low_power
MYG001.AG,Greece_Achaea_LBA,Greece,38.186889,21.776528,3478.0,AG,0.022936,0.024136364756787675,0.006037,261047,True,0.020837739697638503,0.003298625059149171,0.5447612410408704,0.0,0.0004688117180021131,75.7383376600183,2.632,-1.703,
MYG002.AG,Greece_Achaea_LBA,Greece,38.186889,21.776528,3526.0,AG,0.01391,0.015110364756787674,0.006793,191195,False,0.021156638978342066,-0.006046274221554392,-0.8879447777162731,0.0,0.0004707360623714564,75.95421163548025,1.512,0.027,
MYG003.AG,Greece_Achaea_LBA,Greece,38.186889,21.776528,3441.0,AG,0.017503,0.018703364756787674,0.00615,400589,True,0.020232774567503498,-0.0015294098107158233,-0.24760277614574797,0.0,0.0005755046266991246,75.76737422499633,2.957,-1.23,
MYG004.AG,Greece_Achaea_LBA,Greece,38.186889,21.776528,3462.0,AG,0.015502,0.01670236475678767,0.005727,407297,True,0.01925785071082433,-0.0025554859540366584,-0.44479480562824036,0.0,0.00045837465070053165,74.74360058585528,2.029,-0.249,
MYG005.AG,Greece_Achaea_LBA,Greece,38.186889,21.776528,3416.0,AG,0.019207,0.02040736475678767,0.006115,312297,True,0.020286327440044608,0.00012103731674306326,0.019726744850402895,0.0,0.0005035324495431901,76.3017249049954,2.969,-0.145,
MYG006.AG,Greece_Achaea_LBA,Greece,38.186889,21.776528,3478.0,AG,0.025919,0.027119364756787674,0.00564,391925,True,0.0209742958671073,0.006145068889680375,1.0855777124938433,0.0,0.00048300073677346757,75.57848155305219,3.972,-0.078,
MYG008.AG,Greece_Achaea_LBA,Greece,38.186889,21.776528,3473.0,AG,0.021029,0.022229364756787672,0.005603,369936,True,0.021248153831423068,0.0009812109253646041,0.17452706917513394,0.0,0.0004631921107865847,76.28967252036206,3.034,0.503,
NST004.AG,Greece_NeaStyra_EBA,Greece,38.17975,24.207417,4454.0,AG,0.014679,0.015879364756787674,0.013413,64321,False,0.021369003052299402,-0.005489638295511728,-0.4089774997859321,0.0,0.000513792530496628,77.26434623924338,2.17,0.34,low_power
NST005.AG,Greece_NeaStyra_EBA,Greece,38.17975,24.207417,4324.0,AG,0.010621,0.011821364756787673,0.00853,149594,False,0.021441296015481198,-0.009619931258693525,-1.1256569218602177,0.0,0.0005236758900693812,76.04922534670767,1.197,-1.421,
NST010.AG,Greece_NeaStyra_EBA,Greece,38.17975,24.207417,4581.0,AG,0.015335,0.01653536475678767,0.01092,72049,False,0.02141518651531,-0.004879821758522328,-0.446353627909213,0.0,0.0005254814521205828,77.09508010065773,1.377,0.156,low_power
NST012.AG,Greece_NeaStyra_EBA,Greece,38.17975,24.207417,4367.0,AG,0.017916,0.019116364756787674,0.008927,83354,False,0.021517052347268046,-0.0024006875904803715,-0.26845985403350947,0.0,0.0005253579523140892,77.06183232601182,2.426,-0.628,low_power
TIR001.AG,Greece_Argolid_LBA,Greece,37.5995263,22.7995951,3271.0,AG,0.001298,0.0024983647567876728,0.013944,53631,False,0.0210464917502238,-0.018548126993436127,-1.3293136515245223,0.0,0.0005055268274752746,77.54102887434593,0.556,0.579,low_power
TIR002.AG,Greece_Argolid_LBA,Greece,37.5995263,22.7995951,3261.0,AG,0.013733,0.014933364756787674,0.005565,324635,True,0.019334365039243916,-0.004401000282456243,-0.7864190761584555,0.0,0.0005906141164454208,76.82624632040474,0.741,-1.21,
TIR008.AG,Greece_Argolid_Eleutherna_IA,Greece,37.5995263,22.7995951,2851.0,AG,0.02374,0.024940364756787674,0.006722,170406,False,0.021455303408452375,0.003485061348335299,0.5169155266960059,0.0,0.0005193457368128686,76.41720474109174,2.325,-0.732,
TIR010.AG,Greece_Argolid_LBA,Greece,37.5995263,22.7995951,3325.0,AG,0.012641,0.013841364756787673,0.006134,211988,True,0.020554575912918236,-0.0067132111561305635,-1.089791232214424,0.0,0.0005663412911469314,75.9719493391522,1.199,-1.097,
XAN007.AG,Greece_Crete_LBA,Greece,35.5172563,24.0149291,3250.0,AG,0.020646,0.021846364756787674,0.020148,22536,False,0.021630539976283548,0.00021582478050412648,0.010707386377926604,0.0,0.0005896266589622277,76.61579927470115,1.748,-0.769,low_power
XAN013.AG,Greece_Crete_LBA,Greece,35.5172563,24.0149291,3225.0,AG,0.028031,0.029231364756787673,0.008609,177334,False,0.021410451494074178,0.007820913262713496,0.9066639017283072,0.0,0.0005418250043141294,76.49911675908848,3.176,0.595,
XAN014.AG,Greece_Crete_LBA,Greece,35.5172563,24.0149291,3225.0,AG,0.02411,0.025310364756787673,0.008301,158389,False,0.021034370210625247,0.004275994546162426,0.5141902092226476,0.0,0.0004988904028640032,76.33183168630285,3.798,-0.204,
XAN015.AG,Greece_Crete_LBA,Greece,35.5172563,24.0149291,3225.0,AG,0.034101,0.035301364756787676,0.008107,123632,False,0.021215022043890176,0.0140863427128975,1.7337433785250125,0.0,0.0005377320627980995,76.09505870946823,4.434,-0.156,
XAN016.AG,Greece_Crete_LBA,Greece,35.5172563,24.0149291,3200.0,AG,0.028464,0.029664364756787673,0.009448,87174,False,0.021248065026831388,0.008416299729956285,0.8893418820756315,0.0,0.0005416652803603335,75.92316626071187,2.138,0.267,low_power;questionable
XAN017.AG,Greece_Crete_LBA,Greece,35.5172563,24.0149291,3200.0,AG,0.020514,0.021714364756787674,0.007687,177844,False,0.02109856467315864,0.0006158000836290339,0.07993269433727822,0.0,0.0005112517750288111,76.51605062968494,2.262,0.401,
XAN018.AG,Greece_Crete_LBA,Greece,35.5172563,24.0149291,3200.0,AG,0.018986,0.020186364756787673,0.010337,78066,False,0.021385620787817854,-0.0011992560310301811,-0.11587144806476846,0.0,0.0005162625987560057,76.13782077703414,1.733,-0.324,low_power
XAN021.AG,Greece_Crete_LBA,Greece,35.5172563,24.0149291,3175.0,AG,0.030599,0.03179936475678767,0.006332,225150,True,0.021062686324396025,0.010736678432391646,1.690523958158517,0.0,0.0004921229613171362,75.91909830464128,3.791,-0.281,
XAN022.AG,Greece_Crete_LBA,Greece,35.5172563,24.0149291,3175.0,AG,0.017648,0.018848364756787674,0.00798,117151,False,0.020409385402726066,-0.0015610206459383928,-0.19515238864767093,0.0,0.0005507536531949764,77.29383295876623,1.162,-1.17,
XAN023.AG,Greece_Crete_LBA,Greece,35.5172563,24.0149291,3175.0,AG,0.030702,0.03190236475678768,0.007268,210214,True,0.02035527863076404,0.011547086126023638,1.5842616718041098,0.0,0.0005479067910124785,75.50635949655525,3.591,1.911,
XAN025.AG,Greece_Crete_LBA,Greece,35.5172563,24.0149291,3175.0,AG,0.026031,0.02723136475678767,0.007019,276675,True,0.020957413744027438,0.006273951012760234,0.8916071134249645,0.0,0.0004984557878027293,75.55436375383042,2.606,-0.018,
XAN026.AG,Greece_Crete_LBA,Greece,35.5172563,24.0149291,3175.0,AG,0.031736,0.03293636475678767,0.009356,88661,False,0.020708973822993693,0.012227390933793977,1.3045548521321955,0.0,0.0005616891786048342,77.4006065456411,2.445,-0.998,low_power
XAN027.AG,Greece_Crete_LBA,Greece,35.5172563,24.0149291,3175.0,AG,0.02886,0.030060364756787673,0.008502,127160,False,0.020648454841414258,0.009411909915373416,1.1049335790925143,0.0,0.0005231072205809837,77.00227808585774,3.597,-0.985,questionable
XAN028.AG,Greece_Crete_LBA,Greece,35.5172563,24.0149291,3225.0,AG,0.022615,0.023815364756787673,0.00805,107362,False,0.021545015385788274,0.0022703493709993992,0.28140291871505024,0.0,0.0005381322336968407,75.1867609423804,1.951,-1.408,
XAN029.AG,Greece_Crete_LBA,Greece,35.5172563,24.0149291,3225.0,AG,0.029335,0.030535364756787673,0.006197,237089,False,0.021383285488346036,0.009152079268441637,1.471111107489621,0.0,0.0005482194044651544,76.93808475272098,3.054,0.135,questionable
XAN030.AG,Greece_Crete_LBA,Greece,35.5172563,24.0149291,3225.0,AG,0.015618,0.016818364756787673,0.005893,210401,True,0.021196307421931102,-0.004377942665143429,-0.7402400473674028,0.0,0.0005005516557283509,75.67809782920973,3.087,0.55,
XAN031.AG,Greece_Crete_LBA,Greece,35.5172563,24.0149291,3225.0,AG,0.024301,0.025501364756787673,0.007923,179626,False,0.0213952480611905,0.0041061166955971735,0.5171454208261475,0.0,0.0005187677130826401,75.67114587602876,3.017,1.86,
XAN034.AG,Greece_Crete_LBA,Greece,35.5172563,24.0149291,3225.0,AG,0.013569,0.014769364756787673,0.00613,252153,True,0.021042944826072343,-0.006273580069284671,-1.0201365451907598,0.0,0.0004924114182040077,76.02684405053455,2.31,-0.986,
XAN035.AG,Greece_Crete_LBA,Greece,35.5172563,24.0149291,3525.0,AG,0.018552,0.019752364756787672,0.010823,78559,False,0.0205862641028151,-0.000833899346027428,-0.07694873475834395,0.0,0.0005521810809542949,77.07064810179033,2.879,0.842,low_power;questionable
XAN036.AG,Greece_Crete_LBA,Greece,35.5172563,24.0149291,3225.0,AG,0.027072,0.028272364756787672,0.006914,229782,True,0.021352563236934786,0.006919801519852886,0.9982313759641187,0.0,0.000500083833263206,75.65427040545357,4.293,0.108,
XAN040.AG,Greece_Crete_LBA,Greece,35.5172563,24.0149291,3300.0,AG,0.039066,0.04026636475678767,0.0128,41837,False,0.02096430751472062,0.019302057242067055,1.5067391666972971,0.0,0.0005181579341246431,77.33504616968278,1.578,1.184,low_power
XAN042.AG,Greece_Crete_LBA,Greece,35.5172563,24.0149291,3300.0,AG,0.002152,0.003352364756787673,0.016627,23308,False,0.0212176425226434,-0.017865277765855725,-1.073892452491349,0.0,0.0005472272486308284,77.04082291956617,0.19,-1.03,low_power
XAN053.AG,Greece_Crete_LBA,Greece,35.5172563,24.0149291,3300.0,AG,0.020062,0.021262364756787673,0.00617,225578,True,0.021034493001452492,0.00022787175533518084,0.03680738684593728,0.0,0.0005085734444483784,75.47992845496513,2.605,-0.605,
BSK001.AG,Kyrgyzstan_Medieval_BlackDeath,Kyrgyzstan,42.806022,74.685769,612.0,AG,0.00356,0.004760364756787673,0.013134,41574,False,0.020803305730929374,-0.0160429409741417,-1.2203936872196106,0.0,0.000554728868899707,77.28310626904259,0.107,0.255,low_power
BSK002.AG,Kyrgyzstan_Medieval_BlackDeath-oWestEurasia,Kyrgyzstan,42.806022,74.685769,612.0,AG,0.026025,0.027225364756787673,0.006155,300278,True,0.02213750560797044,0.005087859148817233,0.823451585959952,0.0,0.0005406396227959218,76.07007871550317,3.89,-0.736,
BSK003.AG,Kyrgyzstan_Medieval_BlackDeath,Kyrgyzstan,42.806022,74.685769,657.0,AG,0.0146,0.01580036475678767,0.013398,54335,False,0.020959110444026527,-0.005158745687238855,-0.3847132457506003,0.0,0.0005510397101514106,76.39483527944027,0.867,-0.809,low_power
BSK005.AG,Kyrgyzstan_Medieval_BlackDeath,Kyrgyzstan,42.716653,75.243022,650.0,AG,0.003862,0.005062364756787673,0.011019,62720,False,0.021054406949822045,-0.01599204219303437,-1.4493318744469201,0.0,0.0005766586762910841,76.59011965684589,0.748,-2.515,low_power
syr005.SG,Syria_Umayyad,Syria,36.8309,41.4611,1233.0,SG,0.026005,0.02425785986512762,0.009382,84325,False,0.020255154679193834,0.0040027051859337845,0.42577121470962626,0.0,0.0005984994938415212,77.50098683736118,2.671,-0.229,low_power
syr013.SG,Syria_Umayyad,Syria,36.8309,41.4611,1235.0,SG,0.01018,0.008432859865127618,0.004477,502270,True,0.01884261682160203,-0.010409756956474411,-2.313009865753093,0.0,0.00045955346726117514,77.48677779644879,2.208,-0.247,
NIEcap9.AG,Germany_Niederstotzingen_EarlyMedieval,Germany,48.541111,10.233056,1350.0,AG,0.029638,0.030838364756787674,0.00923,89560,False,0.021233067576509612,0.009605297180278062,1.0386955845070804,0.0,0.0005680138941709204,77.23097097010509,2.511,0.382,
NIEcap1.AG,Germany_Niederstotzingen_EarlyMedieval,Germany,48.541111,10.233056,1350.0,AG,0.023395,0.024595364756787672,0.007308,245326,True,0.020700781113552467,0.0038945836432352048,0.5313707741803362,0.0,0.0005585610418119262,77.10142706679922,3.734,0.599,
NIEcap3a.AG,Germany_Niederstotzingen_EarlyMedieval,Germany,48.541111,10.233056,1350.0,AG,0.01904,0.020240364756787674,0.006435,207084,True,0.020783330373898144,-0.0005429656171104698,-0.08397953114373435,0.0,0.0006267718487151207,75.7206644313513,2.926,0.462,
NIEcap12a.AG,Germany_Niederstotzingen_EarlyMedieval_Nomad,Germany,48.541111,10.233056,1350.0,AG,0.020818,0.022018364756787673,0.02064,23597,False,0.02090137358515767,0.001116991171630003,0.054096312332612924,0.0,0.0005816619759456141,77.39727779138562,0.241,-0.369,low_power
NIEcap6.AG,Germany_Niederstotzingen_EarlyMedieval,Germany,48.541111,10.233056,1350.0,AG,0.025682,0.026882364756787673,0.007658,145027,False,0.021396916304210506,0.005485448452577167,0.7142474842017847,0.0,0.0005814062981993932,77.86635490377317,3.814,-0.517,
NIEcap3b.AG,Germany_Niederstotzingen_EarlyMedieval,Germany,48.541111,10.233056,1350.0,AG,0.030882,0.032082364756787676,0.006557,288618,True,0.02207414753646827,0.010008217220319405,1.5216486033711176,0.0,0.0005153352424827169,76.77744989844649,4.292,-0.635,
NIEcap12b.AG,Germany_Niederstotzingen_EarlyMedieval,Germany,48.541111,10.233056,1350.0,AG,-0.002627,-0.001426635243212327,0.011796,59615,False,0.021154884612758013,-0.02258151985597034,-1.9120388931186787,0.0,0.0005785245724952478,78.25281302666127,0.869,-0.369,low_power
NIEcap12c.AG,Germany_Niederstotzingen_EarlyMedieval,Germany,48.541111,10.233056,1350.0,AG,0.016811,0.018011364756787673,0.007339,130139,False,0.021538095456793055,-0.0035267307000053823,-0.47906311908811716,0.0,0.0005779849378044817,77.92548234853261,1.916,-1.146,
Sunghir1.SG,Russia_Sunghir_UP,Russia,56.1761111,40.5025,33209.0,SG,0.02061,0.018862859865127618,0.006535,369145,True,0.02198476472390733,-0.0031219048587797123,-0.47621063216993326,0.0,0.0005208409788930927,75.25423363201524,2.668,-0.262,
Sunghir2.SG,Russia_Sunghir_UP,Russia,56.1761111,40.5025,34629.0,SG,0.02432,0.02257285986512762,0.005797,501716,True,0.02235571305871552,0.00021714680641209821,0.03728135319179006,0.0,0.0005657562861589444,76.12341388761214,2.575,-0.238,
Sunghir3.SG,Russia_Sunghir_UP,Russia,56.1761111,40.5025,34517.0,SG,0.022239,0.020491859865127617,0.006076,505742,True,0.02284004113178162,-0.0023481812666540022,-0.3846599817732427,0.0,0.000589846551690731,76.1628746444849,2.922,0.038,
Sunghir4.SG,Russia_Sunghir_UP,Russia,56.1761111,40.5025,34323.0,SG,0.026265,0.02451785986512762,0.006189,500926,True,0.022044531166201035,0.0024733286989265836,0.3980870340608237,0.0,0.0005459703630131058,76.07583370137769,3.259,-0.571,
Muierii2.SG,Romania_UP,Romania,45.19307,23.75433,34415.0,SG,0.025781,0.024033859865127617,0.005502,505632,True,0.02170928367597461,0.0023245761891530076,0.4205742264146743,0.0,0.0005266556116644987,75.42596565297293,4.8,-0.566,
Tianyuan.AG.BY.AA,China_TianyuanCave_UP,China,39.39,115.52,39565.0,AA,0.023781,0.023781,0.007101,392218,True,0.02044896526773297,0.0033320347322670293,0.4674118800351004,0.0,0.0006277184090252097,76.27517212430828,2.769,-1.282,
atp016.SG,Spain_C,Spain,42.35267,-3.51832,4971.0,SG,0.020692,0.018944859865127617,0.006403,505704,True,0.020375393369800515,-0.0014305335046728984,-0.2229021738053118,0.0,0.00043506706050561313,77.66846201811995,3.573,1.556,
c40331.SG,Spain_LN,Spain,37.454999,-4.33238,5630.0,SG,0.026512,0.02476485986512762,0.009098,132373,False,0.0222112674605036,0.0025535924046240187,0.2801419895423576,0.0,0.0005621471763756655,77.51142583100734,2.645,-0.837,questionable
mur.SG,Spain_EN,Spain,37.542182,-4.30388,7127.0,SG,0.023608,0.02186085986512762,0.006245,470786,False,0.020820636497454983,0.0010402233676726352,0.1661805082090723,0.0,0.00042726630938526956,77.90706794343957,2.771,-0.975,questionable
por004.SG,Spain_C,Spain,42.35267,-3.51832,4955.0,SG,0.035767,0.03401985986512762,0.010562,52648,False,0.020387370054648673,0.013632489810478949,1.2885392439093328,0.0,0.0006134835783858329,76.8652763995461,2.214,2.128,low_power;questionable
san216.SG,Spain_C,Spain,42.694422,-2.727135,5657.0,SG,0.022062,0.020314859865127616,0.009204,97041,False,0.020688613989757854,-0.00037375412463023713,-0.04052613378202637,0.0,0.000584580969207501,76.50845833729103,3.052,-0.044,questionable
AED106.SG,Germany_AltenerdingKlettham_EarlyMedieval,Germany,48.296,11.903,1450.0,SG,0.036546,0.034798859865127624,0.008626,75858,False,0.021109020294288662,0.013689839570838962,1.5839167358717903,0.0,0.0005422991458322264,77.64867234909305,2.656,0.079,low_power
AED1108.SG,Germany_AltenerdingKlettham_EarlyMedieval-2,Germany,48.296,11.903,1469.0,SG,0.030332,0.02858485986512762,0.010316,75925,False,0.02095134975275899,0.007633510112368628,0.7389407901694592,0.0,0.0005441348881584077,77.12162844397517,2.334,0.309,low_power
AED1119.SG,Germany_AltenerdingKlettham_EarlyMedieval,Germany,48.296,11.903,1425.0,SG,0.025922,0.02417485986512762,0.01184,43271,False,0.02091901204926596,0.0032558478158616587,0.27467921713987653,0.0,0.0005607910960692112,77.78121165153192,1.509,-0.456,low_power
AED1135b.SG,Germany_AltenerdingKlettham_EarlyMedieval-3,Germany,48.296,11.903,1450.0,SG,0.024299,0.02255185986512762,0.009238,70534,False,0.02073651636674558,0.001815343498382041,0.19617666835614528,0.0,0.0005373635021731778,77.75447086363965,1.678,-0.896,low_power
AED125b.SG,Germany_AltenerdingKlettham_EarlyMedieval-o,Germany,48.296,11.903,1498.0,SG,0.037632,0.035884859865127613,0.017105,21628,False,0.020711874787272214,0.0151729850778554,0.8865103049387513,0.0,0.0005967806862057867,77.4622410155086,1.084,-2.021,low_power
AED204.SG,Germany_AltenerdingKlettham_EarlyMedieval,Germany,48.296,11.903,1450.0,SG,0.028647,0.026899859865127617,0.010947,64935,False,0.021425153998104077,0.00547470586702354,0.49937163786350597,0.0,0.0005955784620667325,78.08585417998304,1.439,0.142,low_power
