genetic_id,alpha_Nea,alpha_SE,alpha_nSNP,D_Nea,D_Nea_SE,D_Nea_Z,D_Nea_nSNP,D_Den,D_Den_SE,D_Den_Z,D_Den_nSNP
I7779.AG,0.024163,0.009216,74311,0.034409,0.009615,3.579,117172,0.014995,0.012541,1.196,60503
I7781.AG,0.014296,0.014735,31839,0.029306,0.014824,1.977,49895,0.016836,0.021484,0.784,25986
I7782.AG,0.040339,0.008938,90692,0.040831,0.008602,4.747,142690,0.009498,0.012424,0.764,74194
I7796.AG,0.017916,0.01754,19513,0.004346,0.016231,0.268,30400,-0.006266,0.023338,-0.268,15944
I7800.AG,0.068526,0.034648,5713,0.048322,0.0339,1.425,8774,-0.008723,0.057723,-0.151,4654
I7807.AG,0.016615,0.018123,22321,0.009783,0.016194,0.604,34878,-0.000143,0.025089,-0.006,18067
I7833.AG,0.038765,0.011503,111462,0.039783,0.011242,3.539,174903,0.02357,0.013611,1.732,88630
NIK001.AG,0.042361,0.008064,91599,0.037765,0.008491,4.448,144626,0.02488,0.01157,2.15,75374
I7869.AG,0.043751,0.009808,99600,0.042096,0.009182,4.584,156995,0.007732,0.010932,0.707,81643
I7890.AG,0.045259,0.009878,100146,0.040381,0.009466,4.266,157409,0.01955,0.011321,1.727,81069
I7891.AG,0.022982,0.009138,87032,0.028526,0.007628,3.74,135999,0.019245,0.015233,1.263,69561
I7893.AG,0.030212,0.009553,104452,0.034673,0.009657,3.59,164445,0.018512,0.01324,1.398,84685
I7894.AG,0.046814,0.009132,105791,0.05025,0.008744,5.747,166199,0.024485,0.013926,1.758,85507
I7895.AG,0.042891,0.036638,5562,0.076901,0.031633,2.431,8726,-0.005936,0.048376,-0.123,4454
I7896.AG,0.043584,0.008314,106712,0.039848,0.007989,4.988,167903,0.012393,0.012971,0.955,86521
I7920.AG,0.030706,0.00991,94010,0.036209,0.009072,3.991,148205,0.011153,0.01106,1.008,75844
I7949.AG,0.038486,0.010215,98491,0.045728,0.009269,4.933,155365,0.01254,0.011635,1.078,81412
I7950.AG,0.028871,0.009047,95916,0.035266,0.009893,3.565,151423,0.026076,0.013992,1.864,79543
I7951.AG,0.042051,0.011969,49497,0.040086,0.011756,3.41,77915,0.009381,0.020101,0.467,40538
I7952.AG,0.025788,0.009571,100105,0.033554,0.010189,3.293,157794,0.027153,0.013028,2.084,81882
I7953.AG,0.035852,0.008899,93735,0.038919,0.010198,3.816,148201,0.018938,0.012377,1.53,78256
I7958.AG,0.029944,0.011788,101374,0.033312,0.010676,3.12,159839,0.021231,0.012773,1.662,83130
I7959.AG,0.040107,0.008921,99766,0.036292,0.008737,4.154,157452,0.002659,0.012029,0.221,81591
I7960.AG,0.04202,0.010169,100062,0.043536,0.009809,4.439,157812,0.016061,0.01102,1.457,81568
I7962.AG,0.036663,0.008927,104974,0.04151,0.009009,4.608,165141,0.02397,0.012429,1.929,84777
I7963.AG,0.050295,0.008913,102329,0.048088,0.00832,5.78,161072,0.029728,0.010939,2.718,83587
I7983.AG,0.005426,0.016159,17012,0.006947,0.017079,0.407,26875,0.007983,0.023131,0.345,14371
I7987.AG,0.01927,0.01554,37928,0.03814,0.014266,2.674,59395,0.009007,0.021443,0.42,30613
I8019.AG,0.041029,0.014058,56914,0.041209,0.013126,3.14,89653,0.01979,0.018456,1.072,46111
I8025.AG,0.014604,0.013218,46082,0.018951,0.0127,1.492,72028,0.025988,0.017953,1.448,36398
I8039.AG,-0.000736,0.030101,5844,-0.011549,0.031952,-0.361,9120,-0.003158,0.054758,-0.058,4666
I8045.AG,0.074267,0.04507,4224,0.047851,0.038558,1.241,6469,0.019441,0.069718,0.279,3232
I8048.AG,0.018703,0.028242,9724,0.035714,0.026006,1.373,15319,0.033751,0.036942,0.914,7953
I8055.AG,0.045791,0.011836,64646,0.041056,0.01097,3.743,101315,0.01948,0.014157,1.376,51614
I8071.AG,0.07397,0.041879,3618,0.027352,0.037023,0.739,5627,0.015743,0.064166,0.245,2904
I8074.AG,0.053939,0.020763,13407,0.057334,0.02042,2.808,20960,0.012756,0.033044,0.386,10765
I8075.AG,0.044188,0.0091,86870,0.042931,0.008803,4.877,136523,0.001926,0.011727,0.164,71481
I8076.AG,0.06034,0.026754,5343,0.06613,0.029326,2.255,8388,0.093105,0.051199,1.818,4341
I8078.AG,0.035479,0.023895,17403,0.038138,0.021798,1.75,27370,0.014372,0.028416,0.506,13964
I8080.AG,0.04224,0.026462,8822,0.048743,0.024199,2.014,13747,0.022794,0.036364,0.627,7032
I8081.AG,0.040143,0.021515,13597,0.057171,0.018779,3.044,21149,0.053098,0.033037,1.607,10808
I8104.AG,-0.007595,0.023178,10686,0.009825,0.023484,0.418,16813,-0.054839,0.032204,-1.703,8611
I8105.AG,0.002349,0.022367,11778,0.015601,0.019847,0.786,18384,-0.026703,0.033472,-0.798,9505
I8112.AG,0.034331,0.010769,96545,0.037546,0.009592,3.914,151694,0.020561,0.011709,1.756,77973
I8117.AG,0.050151,0.015099,31915,0.058506,0.013557,4.316,50423,0.041937,0.021595,1.942,26216
I8131.AG,0.056414,0.020062,13309,0.04499,0.018961,2.373,20800,-0.015895,0.026034,-0.611,10650
I8135.AG,0.037897,0.007765,104669,0.037351,0.008426,4.433,164443,0.011526,0.013242,0.87,84667
I8136.AG,0.047536,0.011966,70186,0.041439,0.012024,3.446,109925,0.013595,0.012982,1.047,56566
I8144.AG,0.035128,0.023639,13437,0.04631,0.021503,2.154,20788,0.022059,0.035019,0.63,10521
I8145.AG,-0.039017,0.028441,5701,-0.024583,0.025718,-0.956,8938,-0.063871,0.055003,-1.161,4613
I8146.AG,0.025425,0.019362,20970,0.026818,0.019367,1.385,32807,0.007721,0.026834,0.288,16662
I8147.AG,0.012296,0.035449,3969,0.013372,0.041603,0.321,6203,-0.083934,0.067758,-1.239,3303
I8149.AG,0.058036,0.028208,9702,0.068354,0.027898,2.45,14994,0.027613,0.043385,0.636,7483
I8154.AG,0.035178,0.02549,11231,0.038403,0.023392,1.642,17517,0.059261,0.03861,1.535,8942
I8156.AG,0.038251,0.038165,3839,0.061647,0.043652,1.412,5961,0.113438,0.061049,1.858,3043
I8158.AG,0.006098,0.040366,5438,0.038026,0.032989,1.153,8464,-0.019178,0.051405,-0.373,4376
I8187.AG,0.028593,0.011153,51185,0.0254,0.010483,2.423,79690,-0.004026,0.01297,-0.31,41184
I8188.AG,0.021446,0.015841,24137,0.014224,0.014851,0.958,37281,0.01059,0.020082,0.527,19220
I1796.AG,0.0426,0.01008,68988,0.042014,0.010399,4.04,108478,-0.009905,0.013751,-0.72,56223
I8193.AG,0.03441,0.01255,66918,0.046793,0.012823,3.649,104953,0.03516,0.017392,2.022,54067
I8194.AG,0.034165,0.009537,96739,0.031159,0.009501,3.28,151918,0.019589,0.011823,1.657,78350
I8197.AG,0.034263,0.010331,99528,0.022627,0.009518,2.377,156831,0.015796,0.010719,1.474,80997
I8198.AG,0.045253,0.009186,77808,0.050424,0.009363,5.385,123658,0.021884,0.012237,1.788,66535
I8199.AG,0.037779,0.009247,97351,0.037746,0.009194,4.106,153383,0.017346,0.010654,1.628,80218
I8202.AG,0.030105,0.021688,14021,0.019767,0.020969,0.943,21633,0.009484,0.025598,0.37,10889
I8203.AG,0.04819,0.01216,63630,0.054145,0.012607,4.295,99669,0.039523,0.01592,2.483,50468
I8205.AG,0.045774,0.028636,8807,0.024835,0.030031,0.827,13679,-0.030542,0.033557,-0.91,7045
I8206.AG,0.045579,0.012408,52468,0.04986,0.010373,4.807,81414,0.024342,0.016636,1.463,40502
I8208.AG,0.02671,0.013817,46410,0.03041,0.013708,2.218,72770,0.012294,0.01997,0.616,36670
I8209.AG,0.027164,0.008364,102092,0.027503,0.007559,3.639,160195,0.011846,0.010754,1.102,81147
I8210.AG,0.039556,0.029387,7625,0.031638,0.025705,1.231,11943,0.046899,0.038227,1.227,6095
I8211.AG,0.038975,0.042155,3625,0.04241,0.036114,1.174,5665,0.007328,0.056117,0.131,2834
I8212.AG,0.019055,0.036121,4253,0.008737,0.036426,0.24,6684,0.114483,0.061776,1.853,3401
I8214.AG,0.038791,0.01125,64956,0.046927,0.011146,4.21,101837,0.045937,0.014954,3.072,51301
I8215.AG,0.033688,0.009166,99575,0.039764,0.008752,4.543,156336,0.00963,0.011504,0.837,79032
I8216.AG,0.04319,0.038949,5097,0.044181,0.034158,1.293,7963,-0.025139,0.045811,-0.549,4076
I8218.AG,0.024097,0.008652,119805,0.01984,0.008545,2.322,188094,0.021672,0.011838,1.831,94250
I8219.AG,0.026857,0.010417,86080,0.027637,0.010702,2.582,135400,0.005716,0.011735,0.487,69708
I8220.AG,0.042738,0.00951,106948,0.037029,0.008093,4.575,167645,0.023077,0.012813,1.801,84611
I8245.AG,0.031111,0.007874,94478,0.028937,0.007971,3.63,148629,0.015221,0.013458,1.131,76559
I8246.AG,0.035061,0.012459,49712,0.035215,0.012848,2.741,78371,0.020784,0.019546,1.063,42059
I8280.AG,0.035574,0.010842,116147,0.035538,0.010938,3.249,182461,0.017868,0.012081,1.479,91868
I8283.AG,0.040272,0.007792,118588,0.034458,0.007944,4.338,186186,0.022079,0.013445,1.642,93371
I8284.AG,0.042505,0.009634,110554,0.042843,0.009431,4.543,173296,0.022318,0.011,2.029,87416
I8285.AG,0.036764,0.008709,120097,0.034526,0.008154,4.234,188621,0.012454,0.012119,1.028,94694
I8288.AG,0.028295,0.00907,115553,0.039378,0.009002,4.374,181502,0.017065,0.012092,1.411,91463
I8289.AG,0.042272,0.008904,120298,0.046216,0.008972,5.151,188718,0.038093,0.014091,2.703,94553
I8290.AG,0.04738,0.00806,118117,0.047429,0.008803,5.388,185407,0.027636,0.012476,2.215,93130
I8291.AG,0.031869,0.0111,101381,0.029065,0.008761,3.318,158458,0.012825,0.012689,1.011,79944
I8292.AG,0.035267,0.013264,72009,0.038155,0.013159,2.899,112778,0.025243,0.013636,1.851,57463
I8295.AG,1.4e-05,0.02188,19682,0.004821,0.021535,0.224,30936,0.013184,0.024909,0.529,16047
I8296.AG,0.038176,0.008925,88859,0.036564,0.009522,3.84,139252,0.008323,0.012352,0.674,70691
I8298.AG,0.025665,0.014149,25158,0.026311,0.014283,1.842,39207,0.01368,0.02414,0.567,20428
I8338.AG,-0.035003,0.029163,5582,0.006964,0.027409,0.254,8821,0.029158,0.047128,0.619,4544
I8339.AG,0.041971,0.014203,31910,0.047978,0.014938,3.212,50215,0.03523,0.020347,1.731,26285
I8341.AG,0.017745,0.03037,5748,0.054264,0.030163,1.799,9122,0.044014,0.049948,0.881,4771
I8343.AG,0.028861,0.028355,11073,0.020073,0.023142,0.867,17451,0.018164,0.035257,0.515,9097
I8344.AG,-0.095132,0.048515,4407,-0.066407,0.043369,-1.531,6937,-0.079654,0.053467,-1.49,3574
I8364.AG,0.042747,0.00967,93213,0.044525,0.009118,4.883,147053,0.007362,0.010852,0.678,77660
I8365.AG,0.043882,0.008393,103160,0.042743,0.00905,4.723,162025,0.018992,0.012655,1.501,84178
I8366.AG,0.034913,0.011104,96766,0.033413,0.010613,3.148,152455,0.000688,0.012762,0.054,79559
I8367.AG,0.038596,0.012372,62231,0.03807,0.012232,3.112,97859,0.001811,0.014553,0.124,51479
I8371.AG,0.031405,0.008119,98092,0.038118,0.007859,4.85,154114,0.013884,0.010774,1.289,80315
I8372.AG,0.041256,0.009113,103666,0.044793,0.008782,5.101,163153,0.032096,0.011016,2.914,85449
NEO193.AG,0.018653,0.019855,32667,0.032207,0.01801,1.788,51650,-0.000464,0.022977,-0.02,27791
I8407.AG,0.046299,0.008907,99263,0.044118,0.008282,5.327,156040,0.023121,0.012276,1.883,80046
NEO183.AG,0.034118,0.015817,46970,0.054068,0.015746,3.434,73662,0.038617,0.019905,1.94,37802
I8409.AG,0.036828,0.011852,86769,0.040935,0.011277,3.63,136874,0.020073,0.013968,1.437,71529
NEO186.AG,0.047646,0.011175,94925,0.050673,0.010846,4.672,149516,0.030826,0.012809,2.407,78081
NEO192.AG,0.029664,0.01013,95011,0.039793,0.00881,4.517,149629,0.022436,0.012312,1.822,78315
NEO195.AG,-0.003234,0.023689,14568,-0.001226,0.019776,-0.062,22666,-0.011453,0.036184,-0.317,11720
NEO184.AG,0.046041,0.011047,56845,0.048232,0.011271,4.279,89176,0.041794,0.016244,2.573,46326
NEO181.AG,0.025982,0.009855,95181,0.034277,0.009268,3.698,149803,0.006378,0.012146,0.525,77706
NEO187.AG,0.047218,0.010066,98440,0.043448,0.010676,4.07,154797,0.028033,0.012099,2.317,79869
I8437.AG,0.036479,0.009549,89139,0.038978,0.009275,4.202,140629,0.017826,0.010879,1.639,74274
I8438.AG,0.039028,0.00964,100935,0.041002,0.010303,3.979,158891,0.026581,0.013386,1.986,82527
I8439.AG,0.037483,0.011511,92593,0.045905,0.010989,4.177,145559,0.016925,0.015665,1.08,75075
I8446.AG,0.046528,0.010098,104592,0.044157,0.010286,4.293,164507,0.024892,0.013518,1.841,84627
I8447.AG,0.045484,0.010629,84886,0.049303,0.009402,5.244,132675,0.034972,0.012915,2.708,67350
I8448.AG,0.02964,0.009297,100459,0.034531,0.009446,3.656,158112,0.033272,0.011295,2.946,80980
I8449.AG,0.055805,0.009226,99702,0.052626,0.008847,5.948,156826,0.022711,0.011967,1.898,81046
I8450.AG,0.045566,0.009695,104012,0.047821,0.009554,5.005,163842,0.020328,0.01331,1.527,85063
I8452.AG,0.034161,0.012548,60081,0.038365,0.012732,3.013,94088,0.023122,0.014824,1.56,48861
I8453.AG,0.051866,0.01076,100048,0.053092,0.010896,4.873,157436,0.01937,0.013334,1.453,81836
I8454.AG,0.044979,0.010528,106087,0.04955,0.010106,4.903,166618,0.008352,0.011966,0.698,85567
I8455.AG,0.048344,0.010302,105127,0.046753,0.010583,4.418,165519,0.004034,0.0134,0.301,85162
I8456.AG,0.042787,0.009341,104528,0.051566,0.010158,5.077,164556,0.030554,0.011946,2.558,85032
I8457.AG,0.035729,0.009942,98312,0.034511,0.009886,3.491,154968,-0.010031,0.014215,-0.706,80997
I8471.AG,0.052236,0.019139,21754,0.044872,0.02043,2.196,33931,0.001927,0.027732,0.069,17517
I8474.AG,0.071248,0.032034,5938,0.057659,0.030669,1.88,9208,-0.024722,0.053905,-0.459,4748
I8475.AG,0.043177,0.012151,67810,0.043702,0.010776,4.056,105419,0.030794,0.014889,2.068,53424
I8502.AG,0.061888,0.015093,22421,0.054176,0.015286,3.544,34699,0.051829,0.02437,2.127,17667
I8503.AG,0.040575,0.019333,18584,0.057652,0.017288,3.335,28512,-0.014034,0.026315,-0.533,14541
I8504.AG,0.024304,0.013529,44231,0.027452,0.013665,2.009,68522,0.020126,0.020998,0.958,34879
I8506.AG,0.034562,0.008842,66138,0.038697,0.008793,4.401,103205,0.029251,0.0137,2.135,52533
I8507.AG,0.023433,0.015303,31841,0.025485,0.014332,1.778,49569,0.004106,0.019906,0.206,25408
I8510.AG,0.014859,0.014722,42424,0.020523,0.014133,1.452,65514,0.020913,0.020909,1.0,33379
I8524.AG,0.018115,0.015701,26661,0.01777,0.015379,1.155,41465,0.027481,0.025953,1.059,21533
I8526.AG,0.026895,0.040759,5170,0.040843,0.037563,1.087,8136,0.01565,0.055979,0.28,4196
I8527.AG,0.052626,0.040214,4170,0.053152,0.041922,1.268,6388,-0.008752,0.055327,-0.158,3286
I8528.AG,0.040316,0.046857,3705,0.050298,0.038571,1.304,5695,-0.053635,0.06254,-0.858,2869
I8529.AG,0.00919,0.02664,13510,-0.011276,0.023046,-0.489,20868,0.001525,0.032697,0.047,10459
I8530.AG,0.010496,0.014741,17958,0.026434,0.016162,1.636,27764,0.046341,0.028221,1.642,14226
I8531.AG,0.048709,0.02577,13361,0.049359,0.024854,1.986,20623,0.02848,0.035467,0.803,10536
I8532.AG,0.02232,0.024401,13741,0.037087,0.02126,1.744,21288,0.025627,0.034265,0.748,10926
I8534.AG,0.05513,0.016247,25918,0.054353,0.016584,3.277,40320,0.034039,0.026093,1.304,20566
I8535.AG,0.052321,0.013498,43020,0.052778,0.012646,4.174,67647,0.0258,0.016047,1.608,35394
I8561.AG,0.032189,0.00966,104992,0.032186,0.009045,3.559,165249,0.01488,0.012552,1.185,85180
I8566.AG,0.046376,0.015816,30057,0.055568,0.01191,4.666,47716,0.012893,0.019815,0.651,25268
I8567.AG,0.030453,0.019138,19242,0.032911,0.01866,1.764,29979,0.026752,0.028293,0.946,15557
I8568.AG,0.045066,0.013194,49949,0.042339,0.01231,3.439,78745,-0.002586,0.018095,-0.143,40991
I8569.AG,0.02894,0.010206,69763,0.027903,0.009036,3.088,110512,0.013845,0.011804,1.173,57790
I8571.AG,0.054936,0.042151,4378,0.03105,0.03933,0.789,6832,0.110296,0.043398,2.541,3590
I8577.AG,0.044314,0.009775,111516,0.038778,0.008419,4.606,175120,0.026944,0.009465,2.847,89210
I8724.AG,0.016963,0.016218,20425,0.016857,0.015249,1.105,31658,0.038613,0.026127,1.478,16463
I8725.AG,0.03287,0.010121,74934,0.041158,0.011363,3.622,118012,0.027814,0.013862,2.007,61535
I8726.AG,0.03338,0.010889,70926,0.041982,0.011056,3.797,112151,0.022857,0.017345,1.318,58450
I8745.AG,0.047331,0.011775,70613,0.042878,0.011833,3.623,111107,0.023079,0.014368,1.606,56973
I8793.AG,0.035847,0.009486,103689,0.041728,0.009833,4.244,163122,0.010657,0.011469,0.929,84268
I8794.AG,0.043969,0.009086,98938,0.04998,0.009734,5.135,155842,0.010487,0.010792,0.972,81610
I8795.AG,0.037982,0.00905,100886,0.037322,0.009738,3.833,158853,0.013667,0.012831,1.065,82405
I8796.AG,0.046134,0.009167,102931,0.043104,0.009265,4.653,162199,0.033185,0.013109,2.531,83897
I8797.AG,0.042427,0.009917,101166,0.038921,0.009396,4.143,159217,0.022618,0.012498,1.81,81819
I8798.AG,0.034729,0.009066,101029,0.042287,0.00921,4.592,159089,0.021842,0.013,1.68,82392
I8799.AG,0.029488,0.009966,102020,0.030408,0.009517,3.195,160432,0.016116,0.011665,1.382,82843
I8997.AG,0.03486,0.00882,97023,0.037615,0.008131,4.626,152777,0.014965,0.013363,1.12,79684
I8998.AG,0.034726,0.00789,102357,0.03412,0.007507,4.545,161014,0.017288,0.010793,1.602,82928
I8999.AG,0.038684,0.009801,95259,0.037571,0.00812,4.627,149777,0.02116,0.013956,1.516,77440
Sope.SG,0.03843,0.01178,78265,0.039948,0.00994,4.019,122722,-0.002595,0.016998,-0.153,62346
Ardu1.SG,0.041987,0.011466,68673,0.04463,0.010623,4.201,107551,0.016704,0.013082,1.277,54438
I0011.AG,0.042459,0.010987,72694,0.040022,0.010636,3.763,114256,0.019492,0.013278,1.468,61897
I0012.AG,0.037284,0.010117,91250,0.036781,0.00943,3.9,143324,0.025862,0.012549,2.061,78271
I0013.AG,0.027027,0.011954,35670,0.026084,0.012892,2.023,56055,0.0246,0.015376,1.6,44325
I0014.AG,0.046028,0.010947,87072,0.040416,0.009669,4.18,136936,0.015974,0.012158,1.314,78412
I0015.AG,0.035995,0.013348,69382,0.040427,0.013165,3.071,108778,0.03719,0.01488,2.499,66361
I0017.AG,0.055673,0.009751,107246,0.05203,0.009202,5.654,168441,0.026183,0.009289,2.819,91198
I0022.AG,0.02817,0.012655,44893,0.032294,0.011685,2.764,70466,0.014553,0.016395,0.888,41601
I0026.AG,0.027751,0.010529,107632,0.030678,0.010187,3.011,168121,0.019985,0.012153,1.644,88417
I0049.AG,0.043954,0.012885,63170,0.038919,0.012353,3.151,98548,0.018483,0.01632,1.133,50859
I0059.AG,0.044823,0.008107,86595,0.049524,0.009618,5.149,136010,0.026681,0.011485,2.323,70851
I0060.AG,0.05977,0.019864,14454,0.050967,0.018048,2.824,22449,0.003253,0.029801,0.109,12845
I0061.AG,0.044323,0.00955,119917,0.051184,0.008956,5.715,188317,0.025984,0.012137,2.141,97418
I0106.AG,0.027663,0.013083,27156,0.033772,0.013386,2.523,42494,-0.007075,0.023237,-0.304,21749
I0108.AG,0.031373,0.011549,87922,0.029373,0.010639,2.761,137451,0.027074,0.014743,1.836,69953
I0111.AG,0.036028,0.012072,64345,0.038686,0.010463,3.697,100833,0.015767,0.013326,1.183,56737
I0112.AG,0.044459,0.010591,113893,0.048452,0.009937,4.876,178465,0.01453,0.012503,1.162,94764
I0113.AG,0.053592,0.009881,71383,0.049513,0.009753,5.077,111351,0.02691,0.016464,1.634,56350
I0114.AG,0.057011,0.009995,85309,0.053786,0.009298,5.785,133613,0.04318,0.012817,3.369,67654
I0115.AG,0.058246,0.013737,44405,0.051516,0.01268,4.063,68182,0.017013,0.019004,0.895,36013
I0117.AG,0.0429,0.009502,100903,0.042617,0.008944,4.765,158194,0.024609,0.01167,2.109,83376
I0124.AG,0.037946,0.012082,57425,0.051336,0.010992,4.67,89570,0.027395,0.014882,1.841,52179
I0126.AG,0.024798,0.01374,39217,0.027371,0.010498,2.607,61390,0.021985,0.01547,1.421,34434
I0157.AG,0.033813,0.00854,114901,0.0352,0.007722,4.559,180547,0.014821,0.01095,1.353,96301
I0159.AG,0.039601,0.009627,110038,0.038516,0.007916,4.865,172670,0.017916,0.011329,1.581,92948
I0161.AG,0.051332,0.009553,89045,0.061253,0.01006,6.089,139753,0.024345,0.010411,2.338,73670
I0164.AG,0.041363,0.008062,100402,0.035871,0.008097,4.43,157186,0.019991,0.01303,1.534,87207
I0171.AG,0.034363,0.016896,17347,0.019359,0.01852,1.045,27038,0.036027,0.022706,1.587,16512
I0174.AG,0.023707,0.01757,26454,0.036515,0.016651,2.193,41577,0.017818,0.02438,0.731,24903
I0176.AG,0.048683,0.026424,8570,0.033848,0.025631,1.321,13124,0.032417,0.033906,0.956,7853
I0233.AG,0.059822,0.039315,4136,0.09304,0.043905,2.119,6507,0.085677,0.061877,1.385,3309
I0234.AG,0.030015,0.013749,55385,0.025076,0.012012,2.088,86465,0.003897,0.01449,0.269,47416
I0235.AG,0.038366,0.013253,49315,0.036814,0.01294,2.845,76974,0.043622,0.018553,2.351,37834
I0257.AG,-0.019496,0.02602,12566,-0.017069,0.022652,-0.754,19809,-0.031726,0.031067,-1.021,10473
I0258.AG,0.087678,0.025798,7532,0.093358,0.024831,3.76,11730,0.056837,0.040868,1.391,6049
I0260.AG,0.081593,0.028794,6177,0.110207,0.029534,3.732,9708,0.028091,0.048542,0.579,5070
I0261.AG,0.000954,0.033443,6126,0.039447,0.031258,1.262,9740,0.037477,0.04686,0.8,5126
I0262.AG,0.030363,0.024216,10926,0.025015,0.020445,1.224,17331,-0.003031,0.029487,-0.103,9059
I0263.AG,-0.002746,0.038491,3837,-0.002698,0.039248,-0.069,6038,0.006095,0.06999,0.087,3142
I0357.AG,0.028767,0.013166,64307,0.025122,0.011766,2.135,100635,-0.001655,0.017033,-0.097,51250
I0370.AG,0.047891,0.009766,82468,0.046711,0.008949,5.22,129216,0.023517,0.012999,1.809,64888
I0405.AG,0.048138,0.016011,37895,0.054829,0.014729,3.723,59233,-0.001247,0.017086,-0.073,35626
I0407.AG,0.029559,0.009991,63697,0.047659,0.008667,5.499,100697,0.006954,0.015079,0.461,61514
I0411.AG,0.036092,0.029657,8787,0.02564,0.031637,0.81,13905,0.042754,0.029983,1.426,8355
I0426.AG,-0.005213,0.044294,3534,0.046715,0.045482,1.027,5480,0.031897,0.056976,0.56,2816
I0429.AG,0.032814,0.009226,71572,0.034086,0.008775,3.885,112256,0.02891,0.012719,2.273,61740
I0432.AG,0.040327,0.010932,75902,0.043533,0.011079,3.929,118572,0.014383,0.015466,0.93,62603
I0433.AG,0.021297,0.01141,52599,0.023682,0.010759,2.201,82080,0.011676,0.017421,0.67,43710
I0434.AG,0.076933,0.030386,7619,0.074614,0.028087,2.657,11816,0.069429,0.03566,1.947,7388
I0439.AG,-0.002512,0.013698,33178,0.006602,0.014099,0.468,51409,0.022711,0.020829,1.09,27827
I0444.AG,0.040549,0.009938,64905,0.044394,0.010126,4.384,101567,0.03094,0.012793,2.418,54333
I0449.AG,0.032548,0.009192,111975,0.033338,0.009551,3.49,175798,0.016158,0.011215,1.441,94555
I0455.AG,-0.002015,0.032622,5785,-0.013713,0.03088,-0.444,9012,0.003356,0.047306,0.071,5308
I0458.AG,0.043123,0.02247,15951,0.03291,0.021515,1.53,25043,-0.00579,0.026894,-0.215,13527
I0459.AG,0.038598,0.011392,64475,0.031751,0.01067,2.976,100870,0.015794,0.013998,1.128,53658
I0460.AG,0.042671,0.014823,41339,0.04763,0.013245,3.596,64797,0.032296,0.014727,2.193,36980
I0461.AG,0.033313,0.011247,86781,0.034394,0.01118,3.076,136092,0.023757,0.010683,2.224,73082
I0462.AG,0.012038,0.036489,3876,0.027015,0.041831,0.646,6104,0.010336,0.074939,0.138,3155
I0507.AG,0.044129,0.009278,103266,0.041058,0.009384,4.375,161897,0.029214,0.011635,2.511,87251
I0531.AG,0.040905,0.020314,23514,0.025618,0.019113,1.34,36373,-0.000179,0.019829,-0.009,22250
