genetic_id,group_id,locality,country,lat,lon,continent,is_modern,date_bp,date_sd,full_date,coverage,snps_hit,mol_sex,assessment,angsd_contam,hapconx_contam,damage,y_hap,mt_hap,flags,alpha_Nea,alpha_SE,alpha_nSNP,D_Nea,D_Nea_SE,D_Nea_Z,D_Nea_nSNP,D_Den,D_Den_SE,D_Den_Z,D_Den_nSNP,high_conf,over
UVG001.AG,Mongolia_Bulgan_XiongnuPeriod,"Ovgont (Bulgan Province, Dashintshilen District)",Mongolia,48.092111,104.158389,Eurasia,False,2000.0,87.0,200 BCE - 100 CE,0.26623468,248680.0,F,Pass,n/a (female),n/a (female),,n/a (female),G2a2,,0.026728,0.008564,108633,0.010715,0.008232,1.302,237096,0.001787,0.008119,0.22,127885,False,False
YUR001.AG,Mongolia_Selenge_XiongnuPeriod,"Yuroo-2 (Selenge Province, Yeröo District)",Mongolia,49.744364,106.669392,Eurasia,False,1958.0,30.0,"52 calBCE - 62 calCE (2020±21 BP, MAMS-41140)",2.57228549,929445.0,M,Pass,..,"[0.003,0.006]",,N-Y125475,D5a2a1,,0.020446,0.005494,406981,0.016517,0.005735,2.88,887729,-0.000668,0.007407,-0.09,476130,True,False
ZAA001.AG,Mongolia_Bulgan_EarlyMedieval_LateMedieval,"Zaan-Khoshuu (Bulgan Province, Dashintshilen District)",Mongolia,47.854689,104.04602,Eurasia,False,1075.0,188.0,550-1200 CE,5.30164891,989108.0,F,Pass,n/a (female),n/a (female),,n/a (female),A24,,0.023349,0.004153,434099,0.018025,0.004239,4.252,944788,-0.002056,0.00599,-0.343,502780,True,False
ZAA002.AG,Mongolia_Bulgan_EarlyMedieval,"Zaan-Khoshuu (Bulgan Province, Dashintshilen District)",Mongolia,47.854689,104.04602,Eurasia,False,1324.0,17.0,596-656 calCE (1425±25 BP),1.34006843,714988.0,M,Pass,..,"[0.004,0.009]",,C-F10085,C4a2a1,,0.017348,0.005658,313429,0.011781,0.004925,2.392,682201,-0.007323,0.007323,-1.0,363403,True,False
ZAA003.AG,Mongolia_Bulgan_EarlyMedieval_LateMedieval,"Zaan-Khoshuu (Bulgan Province, Dashintshilen District)",Mongolia,47.854689,104.04602,Eurasia,False,867.0,42.0,1021-1154 calCE (980±20 BP),0.23674497,219243.0,F,Pass,n/a (female),n/a (female),,n/a (female),F2a,,0.028034,0.010661,95334,0.024855,0.007198,3.453,208788,-0.006171,0.010773,-0.573,114521,False,False
ZAA004.AG,Mongolia_Bulgan_EarlyMedieval_LateMedieval,"Zaan-Khoshuu (Bulgan Province, Dashintshilen District)",Mongolia,47.854689,104.04602,Eurasia,False,1075.0,188.0,550-1200 CE,2.6512112,915554.0,M,Pass,..,"[0.002,0.005]",,C-F11330,D4b1a2a1,,0.018803,0.005176,403803,0.016672,0.004909,3.396,874880,0.00255,0.005603,0.455,466753,True,False
ZAA005.AG,Mongolia_Bulgan_EarlyMedieval_LateMedieval,"Zaan-Khoshuu (Bulgan Province, Dashintshilen District)",Mongolia,47.854689,104.04602,Eurasia,False,850.0,36.0,1033-1158 calCE (950±20 BP),1.79973476,743457.0,M,Pass,..,"[0,0.003]",,J-PH1795,D4c1b1,,0.025857,0.005396,324372,0.020642,0.005057,4.082,709420,0.000448,0.006189,0.072,390523,True,False
ZAA007.AG,Mongolia_Bulgan_EarlyMedieval,"Zaan-Khoshuu (Bulgan Province, Dashintshilen District)",Mongolia,47.854689,104.04602,Eurasia,False,1227.0,32.0,"671-774 calCE (1280±20 BP, MAMS-41138)",2.40345147,854615.0,F,Pass,n/a (female),n/a (female),,n/a (female),D4l2,,0.021536,0.006188,373709,0.01609,0.005425,2.966,816168,0.002328,0.006428,0.362,445330,True,False
ZAM001.AG,Mongolia_Dundgovi_LateMedieval,"Zambaga-Khairkhan (Dundgovi Province, Saikhan-Ovoo District)",Mongolia,45.530682,104.074358,Eurasia,False,700.0,144.0,1000-1500 CE,0.07195654,69428.0,M,Pass,..,n/a (<2000 X SNPs),,R-M198,D4q,low_power,0.029989,0.017508,30027,0.018748,0.011524,1.627,66008,-0.015685,0.018269,-0.859,36069,False,False
ZAM002.AG,Mongolia_Dundgovi_LateMedieval,"Zambaga-Khairkhan (Dundgovi Province, Saikhan-Ovoo District)",Mongolia,45.530682,104.074358,Eurasia,False,700.0,144.0,1000-1500 CE,2.98401323,863913.0,M,Pass,..,"[0.005,0.008]",,D-PH4979,B6a,,0.024096,0.005332,377868,0.016152,0.005044,3.202,824472,-0.006765,0.006353,-1.065,444818,True,False
ZAR002.AG,Mongolia_Bulgan_LateMedieval,"Zaraa-Tolgoi (Bulgan Province, Büregkhangai District)",Mongolia,48.236445,103.886954,Eurasia,False,700.0,144.0,1000-1500 CE,0.04799507,48936.0,F,Pass,n/a (female),n/a (female),,n/a (female),F1,low_power,0.000641,0.019946,21247,0.008599,0.014922,0.576,46666,-0.000901,0.022036,-0.041,25021,False,False
ZAY001.AG,Mongolia_Sukhbaatar_LateMedieval,"Khanan-bor (Sükhbaatar Province, Mönkhkhaan District, Zamyn Khashat)",Mongolia,46.945875,112.062105,Eurasia,False,700.0,144.0,1000-1500 CE,3.66674083,944894.0,M,Pass,..,"[0.004,0.006]",,O-MF10232,M9a1b2,,0.016791,0.005114,414319,0.01464,0.004346,3.368,902631,0.000532,0.004703,0.113,487975,True,False
AIG001.AG,Kazakhstan_IA_Sarmatian,"Aigirly (Mangystau Region, Tüpqarağan District, Taushyk Village)",Kazakhstan,44.356128,51.341052,Eurasia,False,2350.0,58.0,500-300 BCE,0.05549786,57537.0,M,Pass,n/a (<200 SNPs),n/a (<2000 X SNPs),0.07560976,A1,U4a1,low_power,0.015022,0.019872,25123,0.00808,0.014752,0.548,54735,0.009553,0.018088,0.528,30704,False,False
AIG002.AG,Kazakhstan_IA_Sarmatian,"Aigirly (Mangystau Region, Tüpqarağan District, Taushyk Village)",Kazakhstan,44.356128,51.341052,Eurasia,False,2350.0,58.0,500-300 BCE,0.22084077,207817.0,M,Pass,n/a (<200 SNPs),"[0,0.022]",0.08957544,R-YP4926,D4j3a,,0.022171,0.008923,90446,0.020014,0.006695,2.99,198204,-0.008247,0.008635,-0.955,110546,False,False
AIG003.AG,Kazakhstan_IA_Sarmatian,"Aigirly (Mangystau Region, Tüpqarağan District, Taushyk Village)",Kazakhstan,44.356128,51.341052,Eurasia,False,2234.0,54.0,386-203 calBCE (2236±24 BP),1.58663056,769145.0,F,Pass,n/a (female),n/a (female),0.05783223,n/a (female),U2e1b,,0.017535,0.005268,337283,0.01647,0.004485,3.672,734949,0.000682,0.005828,0.117,407906,True,False
AIG005.AG,Kazakhstan_IA_Sarmatian-4,"Aigirly (Mangystau Region, Tüpqarağan District, Taushyk Village)",Kazakhstan,44.356128,51.341052,Eurasia,False,1790.0,34.0,81-220 calCE (1889±22 BP),0.10623054,105759.0,M,Pass,n/a (<200 SNPs),n/a (<2000 X SNPs),0.09508724,R-M269,K2a5b,low_power,-0.002733,0.014977,45572,-0.006466,0.011186,-0.578,100548,-0.022772,0.014334,-1.589,57029,False,False
AIG006.AG,Kazakhstan_IA_Sarmatian,"Aigirly (Mangystau Region, Tüpqarağan District, Taushyk Village)",Kazakhstan,44.356128,51.341052,Eurasia,False,2350.0,58.0,500-300 BCE,0.14281717,141556.0,M,Pass,n/a (<200 SNPs),"[0,0.037]",0.0905339,R1a,U5a1g1,low_power,0.014678,0.011273,62161,0.01163,0.009701,1.199,135091,0.006798,0.013561,0.501,76562,False,False
AKB001.AG,Kazakhstan_EIA_Tasmola,"Akbeit-1 (Karaganda Region, Qarqaralı District)",Kazakhstan,48.94,74.76,Eurasia,False,2677.0,84.0,826-547 calBCE (2583±44 BP),4.26883236,1005141.0,M,Pass,"[0,0.006]","[0.002,0.004]",0.07294929,R-YP1548,H6a1a,,0.022758,0.005022,441256,0.014096,0.004514,3.123,960113,-0.003529,0.006532,-0.54,512864,True,False
ALN001.AG,Kyrgyzstan_Osh_IA-o,"Alai / Nura I, II, Tuyuk II Mounds (Osh Province, Alai Valley)",Kyrgyzstan,41.41,71.5,Eurasia,False,1632.0,42.0,248-402 calCE (1736±21 BP),3.49770171,932283.0,M,Pass,"[0,0.01]","[0.002,0.005]",0.07652974,Q-F746,U7,,0.017349,0.006206,410185,0.012816,0.004797,2.671,890354,-0.013571,0.005331,-2.546,481360,True,False
ALN002.AG,Kyrgyzstan_Osh_IA,"Alai / Nura I, II, Tuyuk II Mounds (Osh Province, Alai Valley)",Kyrgyzstan,41.41,71.5,Eurasia,False,1719.0,44.0,130-324 calCE (1822±25 BP),0.14509242,146949.0,M,Questionable,n/a (<200 SNPs),"[0.021,0.081]",0.06926328,R-Z93,..,low_power;questionable,0.020808,0.012634,64196,0.016222,0.010035,1.617,140120,0.010276,0.012173,0.844,78741,False,False
ALN003.AG,Kyrgyzstan_Osh_IA,"Alai / Nura I, II, Tuyuk II Mounds (Osh Province, Alai Valley)",Kyrgyzstan,41.41,71.5,Eurasia,False,1700.0,87.0,100-400 CE,1.54597489,790112.0,M,Pass,"[0,0.032]","[0.005,0.009]",0.06658922,Q-L332,U5a1g,,0.018607,0.005841,346121,0.01263,0.004921,2.567,754665,-0.004252,0.006641,-0.64,411490,True,False
ALN004.AG,Kyrgyzstan_Osh_IA-o,"Alai / Nura I, II, Tuyuk II Mounds (Osh Province, Alai Valley)",Kyrgyzstan,41.41,71.5,Eurasia,False,1621.0,45.0,252-405 calCE (1725±18 BP),0.04546517,49317.0,M,Pass,n/a (<200 SNPs),n/a (<2000 X SNPs),0.05216762,F,..,low_power,0.020745,0.01808,21480,0.012999,0.014084,0.923,47044,0.036422,0.021014,1.733,26482,False,False
ALN005.AG,Kyrgyzstan_Osh_IA,"Alai / Nura I, II, Tuyuk II Mounds (Osh Province, Alai Valley)",Kyrgyzstan,41.41,71.5,Eurasia,False,1592.0,45.0,259-415 calCE (1696±22 BP),3.76953762,979175.0,M,Pass,"[0,0.015]","[0.003,0.005]",0.03332815,R-Y147630,H6b2,,0.025766,0.005585,432429,0.023278,0.005226,4.454,935411,0.004839,0.005891,0.821,498686,True,False
ALN006.AG,Kyrgyzstan_Osh_IA,"Alai / Nura I, II, Tuyuk II Mounds (Osh Province, Alai Valley)",Kyrgyzstan,41.41,71.5,Eurasia,False,2507.0,104.0,749-409 calBCE (2439±22 BP),3.35894055,964589.0,F,Pass,n/a (female),n/a (female),0.05106287,n/a (female),U1a1c1d,,0.030474,0.005307,424620,0.020543,0.004455,4.612,921508,-0.001289,0.005985,-0.215,493523,True,False
ALN007.AG,Kyrgyzstan_Osh_IA-o,"Alai / Nura I, II, Tuyuk II Mounds (Osh Province, Alai Valley)",Kyrgyzstan,41.41,71.5,Eurasia,False,2346.0,17.0,448-372 calBCE (2332±22 BP),0.04727113,50908.0,F,Pass,n/a (female),n/a (female),0.07825929,n/a (female),D4i,low_power,0.03147,0.020144,22136,0.012719,0.015497,0.821,48380,0.006455,0.023882,0.27,27155,False,False
ALN008.AG,Kyrgyzstan_Osh_IA,"Alai / Nura I, II, Tuyuk II Mounds (Osh Province, Alai Valley)",Kyrgyzstan,41.41,71.5,Eurasia,False,1700.0,87.0,100-400 CE,2.96262425,861498.0,M,Pass,"[0,0.018]","[0.005,0.009]",0.08309814,E-Z36113,D4j,,0.011992,0.006164,377528,0.01005,0.005002,2.009,822379,-0.009527,0.006819,-1.397,451505,True,False
ALN009.AG,Kyrgyzstan_Osh_IA,"Alai / Nura I, II, Tuyuk II Mounds (Osh Province, Alai Valley)",Kyrgyzstan,41.41,71.5,Eurasia,False,1700.0,87.0,100-400 CE,0.74579603,531510.0,F,Pass,n/a (female),n/a (female),0.05077568,n/a (female),F1d,,0.015345,0.006515,233527,0.014463,0.005768,2.508,507466,0.003354,0.008265,0.406,281993,True,False
BDY001.AG,Kazakhstan_IA_Korgantas-1,"Bidayk (Karaganda Region, Qarqaralı District)",Kazakhstan,49.33,75.12,Eurasia,False,2225.0,50.0,366-197 calBCE (2208±19 BP),1.64104467,786624.0,F,Pass,n/a (female),n/a (female),0.11248787,n/a (female),D4j,,0.020741,0.005736,345710,0.019097,0.004235,4.509,751225,-0.001298,0.006282,-0.207,406578,True,False
BDY002.AG,Kazakhstan_IA_Korgantas-2,"Bidayk (Karaganda Region, Qarqaralı District)",Kazakhstan,49.33,75.12,Eurasia,False,2255.0,62.0,399-206 calBCE (2269±35 BP),0.16735744,168049.0,F,Pass,n/a (female),n/a (female),0.10224127,n/a (female),D4b1,low_power,0.009252,0.009733,73469,0.00517,0.007575,0.683,160344,-0.004261,0.010874,-0.392,88780,False,False
BDY003.AG,Kazakhstan_IA_Korgantas-3,"Bidayk (Karaganda Region, Qarqaralı District)",Kazakhstan,49.33,75.12,Eurasia,False,2123.0,79.0,349-52 calBCE (2137±27 BP),0.50060619,409759.0,M,Pass,"[0,0]","[0.003,0.015]",0.09310403,R-YP1455,A8a1,,0.017878,0.006804,179371,0.017684,0.006556,2.697,391165,-0.005709,0.008383,-0.681,217401,False,False
BGD001.AG,Russia_EIA_IA_Sargatka,"Bogdanovka (Bashkortostan, Zianchurinsky District)",Russia,52.133333,56.766667,Eurasia,False,2051.0,57.0,200-1 BCE,0.1337761,137076.0,F,Pass,n/a (female),n/a (female),0.05161174,n/a (female),H2a1,low_power,0.027513,0.010319,59813,0.015265,0.008648,1.765,130698,0.015656,0.013471,1.162,73163,False,False
BGD002.AG,Russia_EIA_IA_Sargatka,"Bogdanovka (Bashkortostan, Zianchurinsky District)",Russia,52.133333,56.766667,Eurasia,False,2051.0,57.0,200-1 BCE,0.35692689,308823.0,M,Questionable,n/a (<200 SNPs),"[0.012,0.033]",0.13442482,R-M417,K2a5,questionable,0.017657,0.007469,135553,0.012342,0.005558,2.22,294329,0.001689,0.008941,0.189,164034,False,False
BGD004.AG,Russia_EIA_IA_Sargatka,"Bogdanovka (Bashkortostan, Zianchurinsky District)",Russia,52.133333,56.766667,Eurasia,False,2051.0,57.0,200-1 BCE,0.0498775,52682.0,M,Pass,n/a (<200 SNPs),n/a (<2000 X SNPs),0.04558286,IJK,H5b,low_power,0.041838,0.01856,23012,0.01971,0.014769,1.335,50237,0.03072,0.023368,1.315,27616,False,False
BIR010.AG,Kazakhstan_EIA_Tasmola,"Birlik (Almaty Region, Talgar District)",Kazakhstan,51.138708,75.715189,Eurasia,False,2226.0,50.0,"376-201 calBCE (2220±20 BP, PSUAMS-2498)",1.01424774,627837.0,M,Pass,"[0,0.015]","[0.001,0.006]",0.06279616,Q-FT6742,D4b1,,0.028525,0.005303,275397,0.02171,0.00458,4.74,599339,-0.009117,0.007433,-1.226,331038,True,False
BIR012.AG,Kazakhstan_EIA_Tasmola,"Birlik (Almaty Region, Talgar District)",Kazakhstan,51.138708,75.715189,Eurasia,False,2606.0,71.0,781-545 calBCE (2519±23 BP),0.32233133,292571.0,F,Pass,n/a (female),n/a (female),0.1151216,n/a (female),..,,0.020382,0.010223,127890,0.014139,0.007854,1.8,279126,-0.006631,0.008105,-0.818,157101,False,False
BIR013.AG,Kazakhstan_EIA_Tasmola,"Birlik (Almaty Region, Talgar District)",Kazakhstan,51.138708,75.715189,Eurasia,False,2575.0,101.0,800-450 BCE,2.32028986,864483.0,F,Pass,n/a (female),n/a (female),0.09037853,n/a (female),Y1a1,,0.01697,0.006158,379522,0.016792,0.006097,2.754,825389,0.003368,0.006868,0.49,449594,True,False
BIY002.AG,Russia_EIA_IA_Sargatka,"Bitiya (Omsk Oblast, Sargatsky District, Uval'naya Bitiya Village)",Russia,55.4993,73.3355,Eurasia,False,2150.0,58.0,300-100 BCE,0.67512921,507006.0,M,Pass,"[0,0.048]","[0.005,0.014]",0.08539509,Q-YP4000,R1b1,,0.015736,0.006874,222554,0.010228,0.005819,1.758,484015,-0.006132,0.007261,-0.845,267477,True,False
BIY003.AG,Russia_EIA_IA_Sargatka,"Bitiya (Omsk Oblast, Sargatsky District, Uval'naya Bitiya Village)",Russia,55.4993,73.3355,Eurasia,False,2230.0,52.0,383-202 calBCE (2227±23 BP),0.80840472,578631.0,M,Questionable,"[0,0.119]","[0.019,0.031]",0.09138034,N-Y13852,G2a1,questionable,0.016671,0.006706,254298,0.010497,0.005341,1.965,552738,0.004265,0.006401,0.666,302019,False,False
BIY005.AG,Russia_EIA_IA_Sargatka,"Bitiya (Omsk Oblast, Sargatsky District, Uval'naya Bitiya Village)",Russia,55.4993,73.3355,Eurasia,False,2150.0,58.0,300-100 BCE,0.0613772,65404.0,M,Pass,n/a (<200 SNPs),n/a (<2000 X SNPs),0.10395045,N-CTS1678,D4j,low_power,0.032551,0.018205,28301,-0.003333,0.014288,-0.233,62272,-0.035122,0.017119,-2.052,35344,False,False
BIY007.AG,Russia_EIA_IA_Sargatka,"Bitiya (Omsk Oblast, Sargatsky District, Uval'naya Bitiya Village)",Russia,55.4993,73.3355,Eurasia,False,2150.0,58.0,300-100 BCE,0.34221767,307867.0,M,Pass,n/a (<200 SNPs),"[0.002,0.016]",0.09007345,N-Z1936,U4b1b1,,0.036266,0.007132,134757,0.027196,0.005626,4.834,293691,-0.004944,0.009718,-0.509,163390,False,False
BIY008.AG,Russia_EIA_IA_Sargatka,"Bitiya (Omsk Oblast, Sargatsky District, Uval'naya Bitiya Village)",Russia,55.4993,73.3355,Eurasia,False,2150.0,58.0,300-100 BCE,0.94117703,634654.0,M,Pass,"[0,0.049]","[0.008,0.016]",0.0852483,N-CTS6967,U4d2,,0.015294,0.005654,277997,0.010852,0.00491,2.21,605968,0.000372,0.005739,0.065,331812,True,False
BIY009.AG,Russia_EIA_IA_Sargatka,"Bitiya (Omsk Oblast, Sargatsky District, Uval'naya Bitiya Village)",Russia,55.4993,73.3355,Eurasia,False,2150.0,58.0,300-100 BCE,0.97088487,609472.0,M,Pass,"[0,0.022]","[0.002,0.009]",0.10532955,N-Z1936,N1a1a1a1a,,0.020895,0.006284,268167,0.013492,0.005255,2.567,581551,-0.0109,0.006065,-1.797,319220,True,False
BIY011.AG,Russia_EIA_IA_Sargatka,"Bitiya (Omsk Oblast, Sargatsky District, Uval'naya Bitiya Village)",Russia,55.4993,73.3355,Eurasia,False,2150.0,58.0,300-100 BCE,0.05327127,57433.0,M,Pass,n/a (<200 SNPs),n/a (<2000 X SNPs),0.08863288,R-L51,U4a1,low_power,0.007903,0.015983,24940,-0.002575,0.01181,-0.218,54815,-0.003612,0.021623,-0.167,30565,False,False
BIY012.AG,Russia_EIA_IA_Sargatka,"Bitiya (Omsk Oblast, Sargatsky District, Uval'naya Bitiya Village)",Russia,55.4993,73.3355,Eurasia,False,2260.0,61.0,396-208 calBCE (2266±23 BP),0.03643888,39196.0,M,Pass,n/a (<200 SNPs),n/a (<2000 X SNPs),0.11060906,NO,U5a1a2a,low_power,0.018817,0.01873,17151,0.013764,0.012119,1.136,37434,0.000515,0.024234,0.021,20650,False,False
BKT001.AG,Kazakhstan_EIA_Tasmola,"Bektauata (Karaganda Region, Aqtoğay District)",Kazakhstan,47.41,74.77,Eurasia,False,2587.0,80.0,776-486 calBCE (2493±32 BP),3.68050101,964550.0,M,Pass,"[0,0.013]","[0.003,0.006]",0.11930766,R-YP1548,C4a1b,,0.02263,0.006107,423544,0.021713,0.005333,4.071,921293,0.007225,0.006314,1.144,494394,True,False
BRE001.AG,Kazakhstan_IA-1,"Berel (East Kazakhstan Region, Katonkaragay District)",Kazakhstan,49.3356,86.350367,Eurasia,False,2224.0,55.0,361-175 calBCE (2197±22 BP),0.90324594,611184.0,F,Pass,n/a (female),n/a (female),0.04705504,n/a (female),H7b,,0.018637,0.005734,267126,0.012708,0.004996,2.544,582938,0.003173,0.00729,0.435,309632,True,False
BRE002.AG,Kazakhstan_IA-3,"Berel (East Kazakhstan Region, Katonkaragay District)",Kazakhstan,49.3356,86.350367,Eurasia,False,2223.0,64.0,354-171 calBCE (2179±13 BP),3.92108906,972552.0,M,Pass,"[0,0.01]","[0.001,0.003]",0.08779571,Q-FT421589,D4m2,,0.021167,0.006066,427073,0.014438,0.005675,2.544,928812,-0.004149,0.0066,-0.629,495230,True,False
BRE003.AG,Kazakhstan_IA,"Berel (East Kazakhstan Region, Katonkaragay District)",Kazakhstan,49.3356,86.350367,Eurasia,False,1900.0,87.0,100 BCE - 200 CE,2.41471739,901465.0,F,Pass,n/a (female),n/a (female),0.06548786,n/a (female),B5b2a,,0.01888,0.005567,395013,0.017599,0.004775,3.685,860792,-0.001601,0.005913,-0.271,460482,True,False
BRE004.AG,Kazakhstan_IA,"Berel (East Kazakhstan Region, Katonkaragay District)",Kazakhstan,49.3356,86.350367,Eurasia,False,1627.0,42.0,253-402 calCE (1728±13 BP),3.87898203,979150.0,M,Pass,"[0,0.009]","[0.002,0.004]",0.0569686,Q-YP789,A,,0.02793,0.00489,429308,0.021585,0.004265,5.06,935168,-0.003101,0.006418,-0.483,498183,True,False
BRE005.AG,Kazakhstan_IA,"Berel (East Kazakhstan Region, Katonkaragay District)",Kazakhstan,49.3356,86.350367,Eurasia,False,1905.0,30.0,32 calBCE - 113 calCE (1975±13 BP),3.85378125,987547.0,M,Pass,"[0,0.016]","[0.003,0.005]",0.09444096,Q-YP1102,J2b1a2a,,0.019685,0.005581,433424,0.013613,0.004347,3.132,943199,-0.0062,0.005973,-1.038,501711,True,False
BRE006.AG,Kazakhstan_IA,"Berel (East Kazakhstan Region, Katonkaragay District)",Kazakhstan,49.3356,86.350367,Eurasia,False,1650.0,87.0,150-450 CE,3.58074427,946013.0,F,Pass,n/a (female),n/a (female),0.07812297,n/a (female),U1b2,,0.021122,0.005181,414980,0.019713,0.004887,4.034,903604,-0.006743,0.005749,-1.173,487565,True,False
BRE007.AG,Kazakhstan_IA-2,"Berel (East Kazakhstan Region, Katonkaragay District)",Kazakhstan,49.3356,86.350367,Eurasia,False,1667.0,31.0,234-326 calCE (1789±13 BP),3.61392496,957905.0,F,Pass,n/a (female),n/a (female),0.12125472,n/a (female),C4,,0.018355,0.004777,420738,0.014597,0.004375,3.336,914721,-0.008301,0.005654,-1.468,488570,True,False
BRE008.AG,Kazakhstan_IA-3,"Berel (East Kazakhstan Region, Katonkaragay District)",Kazakhstan,49.3356,86.350367,Eurasia,False,1629.0,42.0,252-402 calCE (1730±13 BP),3.90908095,987074.0,F,Pass,n/a (female),n/a (female),0.07030859,n/a (female),F1b1f,,0.023109,0.005362,433296,0.018556,0.005911,3.139,942853,0.002114,0.005702,0.371,502479,True,False
BRE009.AG,Kazakhstan_IA,"Berel (East Kazakhstan Region, Katonkaragay District)",Kazakhstan,49.3356,86.350367,Eurasia,False,1900.0,29.0,50 BCE - 150 CE,3.36461045,956198.0,F,Pass,n/a (female),n/a (female),0.11462025,n/a (female),B5b2a2,,0.018335,0.005316,419727,0.015108,0.003945,3.83,913204,0.002494,0.005666,0.44,486501,True,False
BRE010.AG,Kazakhstan_IA,"Berel (East Kazakhstan Region, Katonkaragay District)",Kazakhstan,49.3356,86.350367,Eurasia,False,2100.0,144.0,400 BCE - 100 CE,3.1659139,937486.0,F,Pass,n/a (female),n/a (female),0.13686927,n/a (female),J1b1a1e,,0.021599,0.005591,411412,0.01397,0.005124,2.726,895401,-0.001401,0.005863,-0.239,477549,True,False
BRE011.AG,Kazakhstan_IA,"Berel (East Kazakhstan Region, Katonkaragay District)",Kazakhstan,49.3356,86.350367,Eurasia,False,1615.0,47.0,251-410 calCE (1720±25 BP),2.97294981,912830.0,M,Pass,"[0,0.015]","[0.002,0.005]",0.09191227,Q-YP789,W3a1,,0.017228,0.00504,400164,0.013003,0.004562,2.85,871585,-0.000424,0.005551,-0.076,465491,True,False
BRE012.AG,Kazakhstan_IA,"Berel (East Kazakhstan Region, Katonkaragay District)",Kazakhstan,49.3356,86.350367,Eurasia,False,1900.0,29.0,50 BCE - 150 CE,3.70499522,962960.0,F,Pass,n/a (female),n/a (female),0.10897045,n/a (female),A8a1,,0.014473,0.005959,423003,0.012108,0.004761,2.543,919733,-0.00561,0.005757,-0.974,490661,True,False
BRE013.AG,Kazakhstan_IA,"Berel (East Kazakhstan Region, Katonkaragay District)",Kazakhstan,49.3356,86.350367,Eurasia,False,1716.0,38.0,132-323 calCE (1821±21 BP),3.72282532,971146.0,M,Pass,"[0,0.009]","[0.001,0.003]",0.05753129,Q-YP1102,D4j8,,0.016483,0.005314,425906,0.012034,0.004398,2.736,927545,-0.008314,0.005839,-1.424,496096,True,False
BRE014.AG,Kazakhstan_IA-3,"Berel (East Kazakhstan Region, Katonkaragay District)",Kazakhstan,49.3356,86.350367,Eurasia,False,1630.0,42.0,250-402 calCE (1733±18 BP),3.84856328,969443.0,M,Pass,"[0,0.005]","[0,0.002]",0.05803532,R-YP5505,A,,0.018098,0.004725,425339,0.017701,0.004349,4.07,925912,-0.002134,0.004875,-0.438,494694,True,False
BRV001.AG,Kazakhstan_IA,"Borovoye-Hillfort (Akmola Region, Burabay District)",Kazakhstan,53.05,70.18,Eurasia,False,2000.0,87.0,200 BCE - 100 CE,2.68334812,868033.0,F,Pass,n/a (female),n/a (female),0.17555427,n/a (female),N1a1a1a1a,,0.021705,0.005437,380173,0.016199,0.004677,3.463,828712,-0.013201,0.006511,-2.028,452625,True,False
BSB001.AG,Kazakhstan_IA_Sarmatian,"Bisoba (Aqtöbe Region, Martök District, Rodinkovka vilage)",Kazakhstan,50.65421,57.170474,Eurasia,False,2592.0,71.0,773-541 calBCE (2493±24 BP),0.85897401,591675.0,M,Pass,"[0,0.02]","[0.002,0.008]",0.07262376,R-KMS133,T1a1,,0.018175,0.007636,259291,0.017545,0.005336,3.288,564422,-0.005342,0.007699,-0.694,303065,True,False
BSB002.AG,Kazakhstan_IA_Sarmatian,"Bisoba (Aqtöbe Region, Martök District, Rodinkovka vilage)",Kazakhstan,50.65421,57.170474,Eurasia,False,2300.0,87.0,500-200 BCE,0.49761307,388578.0,F,Pass,n/a (female),n/a (female),0.07454792,n/a (female),U5b2c,,0.01906,0.0072,170795,0.016596,0.006526,2.543,370181,0.004775,0.007569,0.631,198936,False,False
BSB003.AG,Kazakhstan_IA_Sarmatian,"Bisoba (Aqtöbe Region, Martök District, Rodinkovka vilage)",Kazakhstan,50.65421,57.170474,Eurasia,False,2300.0,87.0,500-200 BCE,0.36705518,316018.0,F,Pass,n/a (female),n/a (female),0.07188871,n/a (female),T1a1,,0.02762,0.007623,138083,0.017149,0.007259,2.362,301666,-0.003799,0.00917,-0.414,170992,False,False
BSB004.AG,Kazakhstan_IA_Sarmatian-3,"Bisoba (Aqtöbe Region, Martök District, Rodinkovka vilage)",Kazakhstan,50.65421,57.170474,Eurasia,False,2300.0,87.0,500-200 BCE,0.05323042,54748.0,M,Pass,n/a (<200 SNPs),n/a (<2000 X SNPs),0.12067978,C-L1373,n/a (<2x),low_power,0.055572,0.017101,23403,0.012286,0.016107,0.763,52048,0.022068,0.020526,1.075,30918,False,True
CHK001.AG,Kyrgyzstan_IA_Saka,"Chilpek Burial Grounds (Issyk-Kul Region, Chilpek Village)",Kyrgyzstan,42.49,78.38,Eurasia,False,2373.0,35.0,514-389 calBCE (2361±22 BP),0.03047611,33080.0,F,Pass,n/a (female),n/a (female),0.07559452,n/a (female),H1,low_power,0.03726,0.020296,14314,0.011896,0.018052,0.659,31539,-0.023807,0.019537,-1.219,17797,False,False
